method_id,k,strategy,n_patients,n_patient_observations,mean_hidden_dice,mean_hidden_hd95_px,mean_area_curve_relative_rmse,mean_hidden_brier,mean_hidden_area_95_coverage,trust_gate_rejection_rate,mean_runtime_s
source_mean,5,clustered,19,95,0.7264263533531622,11.464395744595011,1.043534764592829,0.049157420585030004,,0.5473684210526316,0.03134827815290345
source_mean,5,random,19,95,0.7254662951186022,11.363704373929055,1.0435347490984899,0.04894886557993136,,0.4631578947368421,0.0313871288843649
source_mean,5,uniform,19,19,0.7239879314343033,11.34755530056521,1.0435347432127005,0.04886836980126406,,0.2631578947368421,0.031846653241174
