candidate_method,reference_method,k,strategy,metric,difference_definition,n_paired_patients,mean_paired_difference,bootstrap_95_lower,bootstrap_95_upper,bootstrap_unit
oa_hb_tpm_map,hb_tpm_latent_mse,2,random,mean_hidden_dice,candidate_minus_reference,98,-0.0031320711371310016,-0.007828620362283756,0.0016258738427901898,patient
oa_hb_tpm_map,hb_tpm_latent_mse,2,random,mean_hidden_hd95_px,candidate_minus_reference,98,0.1929067995265829,-0.03537837063763282,0.43422470301417176,patient
oa_hb_tpm_map,hb_tpm_latent_mse,2,random,area_curve_relative_rmse,candidate_minus_reference,98,0.008104936762449423,-0.008997717161257544,0.02409734308339146,patient
oa_hb_tpm_map,hb_tpm_latent_mse,2,random,hidden_brier,candidate_minus_reference,98,0.00012829357530084998,-0.0007177773154131626,0.0009193799359134657,patient
oa_hb_tpm_map,hb_tpm_latent_mse,2,uniform,mean_hidden_dice,candidate_minus_reference,98,-0.004579944135813447,-0.010154171305481683,0.0008343368314518485,patient
oa_hb_tpm_map,hb_tpm_latent_mse,2,uniform,mean_hidden_hd95_px,candidate_minus_reference,98,0.26788801461133926,-0.016542813430209573,0.5689651833351251,patient
oa_hb_tpm_map,hb_tpm_latent_mse,2,uniform,area_curve_relative_rmse,candidate_minus_reference,98,0.008054429755894096,-0.009732270720156238,0.024068802461680267,patient
oa_hb_tpm_map,hb_tpm_latent_mse,2,uniform,hidden_brier,candidate_minus_reference,98,0.0004513414899761645,-0.00044579643670621073,0.001324744714062891,patient
oa_hb_tpm_map,hb_tpm_latent_mse,3,clustered,mean_hidden_dice,candidate_minus_reference,98,-0.0022753225406508125,-0.00843366428555702,0.004070072429983051,patient
oa_hb_tpm_map,hb_tpm_latent_mse,3,clustered,mean_hidden_hd95_px,candidate_minus_reference,98,0.36562995225570566,-0.002101509802525739,0.7312277516521887,patient
oa_hb_tpm_map,hb_tpm_latent_mse,3,clustered,area_curve_relative_rmse,candidate_minus_reference,98,0.03197244537435086,0.008838057677343416,0.05551055410778117,patient
oa_hb_tpm_map,hb_tpm_latent_mse,3,clustered,hidden_brier,candidate_minus_reference,98,0.0003065592381266926,-0.0007552460376268291,0.001313006503707066,patient
oa_hb_tpm_map,hb_tpm_latent_mse,3,random,mean_hidden_dice,candidate_minus_reference,98,-0.0024264904047187523,-0.007692232572377039,0.002871137650919197,patient
oa_hb_tpm_map,hb_tpm_latent_mse,3,random,mean_hidden_hd95_px,candidate_minus_reference,98,0.35734746634646103,0.051457163923265166,0.6579552198475224,patient
oa_hb_tpm_map,hb_tpm_latent_mse,3,random,area_curve_relative_rmse,candidate_minus_reference,98,0.02749011693206227,0.006955322956253428,0.046873581688440275,patient
oa_hb_tpm_map,hb_tpm_latent_mse,3,random,hidden_brier,candidate_minus_reference,98,0.00038928447139202486,-0.00048114192367968247,0.0012370715986424116,patient
oa_hb_tpm_map,hb_tpm_latent_mse,3,uniform,mean_hidden_dice,candidate_minus_reference,98,-0.0023975417544412456,-0.008255199343578266,0.0037607099319562722,patient
oa_hb_tpm_map,hb_tpm_latent_mse,3,uniform,mean_hidden_hd95_px,candidate_minus_reference,98,0.35758057806620586,0.0194758088060592,0.7017051248563984,patient
oa_hb_tpm_map,hb_tpm_latent_mse,3,uniform,area_curve_relative_rmse,candidate_minus_reference,98,0.029491123875303078,0.007844349128029275,0.05014689169037769,patient
oa_hb_tpm_map,hb_tpm_latent_mse,3,uniform,hidden_brier,candidate_minus_reference,98,0.00042450849004850973,-0.0006137278938323711,0.0013994452968829054,patient
oa_hb_tpm_map,hb_tpm_latent_mse,5,clustered,mean_hidden_dice,candidate_minus_reference,98,-0.004889784453466751,-0.009809313424065744,0.00027010036460148746,patient
oa_hb_tpm_map,hb_tpm_latent_mse,5,clustered,mean_hidden_hd95_px,candidate_minus_reference,98,0.4295237215825308,0.11478725421477934,0.718842074388461,patient
oa_hb_tpm_map,hb_tpm_latent_mse,5,clustered,area_curve_relative_rmse,candidate_minus_reference,98,0.03391104632876215,0.014318426083120618,0.05388732731306736,patient
oa_hb_tpm_map,hb_tpm_latent_mse,5,clustered,hidden_brier,candidate_minus_reference,98,0.0006774600937354302,-0.00019005705293610349,0.001485682476682545,patient
oa_hb_tpm_map,hb_tpm_latent_mse,5,random,mean_hidden_dice,candidate_minus_reference,98,-0.004448496738338521,-0.010090643032840964,0.001302029646821045,patient
oa_hb_tpm_map,hb_tpm_latent_mse,5,random,mean_hidden_hd95_px,candidate_minus_reference,98,0.44574466765775744,0.12348696214285618,0.7769737476386163,patient
oa_hb_tpm_map,hb_tpm_latent_mse,5,random,area_curve_relative_rmse,candidate_minus_reference,98,0.03486711041244805,0.014689518504637046,0.0565188432088639,patient
oa_hb_tpm_map,hb_tpm_latent_mse,5,random,hidden_brier,candidate_minus_reference,98,0.0006859723174450377,-0.0002546580748309415,0.0015893850474124256,patient
oa_hb_tpm_map,hb_tpm_latent_mse,5,uniform,mean_hidden_dice,candidate_minus_reference,98,-0.003752883035744017,-0.010813772181694967,0.003623253330239109,patient
oa_hb_tpm_map,hb_tpm_latent_mse,5,uniform,mean_hidden_hd95_px,candidate_minus_reference,98,0.4492763507848446,0.04276780452570073,0.8598940573082458,patient
oa_hb_tpm_map,hb_tpm_latent_mse,5,uniform,area_curve_relative_rmse,candidate_minus_reference,98,0.03430784681487019,0.010257167932907374,0.058881972563103166,patient
oa_hb_tpm_map,hb_tpm_latent_mse,5,uniform,hidden_brier,candidate_minus_reference,98,0.0004915811159476971,-0.0007135669582010231,0.0016554293389033034,patient
oa_hb_tpm_map,hb_tpm_latent_mse,7,clustered,mean_hidden_dice,candidate_minus_reference,98,-0.007484886467204211,-0.012893715360141998,-0.002111534590297228,patient
oa_hb_tpm_map,hb_tpm_latent_mse,7,clustered,mean_hidden_hd95_px,candidate_minus_reference,98,0.5999988197235551,0.29647710390061965,0.9024520520504102,patient
oa_hb_tpm_map,hb_tpm_latent_mse,7,clustered,area_curve_relative_rmse,candidate_minus_reference,98,0.050153050394712836,0.02838056727962842,0.07149046404448996,patient
oa_hb_tpm_map,hb_tpm_latent_mse,7,clustered,hidden_brier,candidate_minus_reference,98,0.0012490048567403357,0.00028894883784826296,0.0021911132728148776,patient
oa_hb_tpm_map,hb_tpm_latent_mse,7,random,mean_hidden_dice,candidate_minus_reference,98,-0.007670866416274374,-0.014816387771830829,-0.00025662958700653726,patient
oa_hb_tpm_map,hb_tpm_latent_mse,7,random,mean_hidden_hd95_px,candidate_minus_reference,98,0.7088160256720036,0.2728633227839921,1.1401717196857095,patient
oa_hb_tpm_map,hb_tpm_latent_mse,7,random,area_curve_relative_rmse,candidate_minus_reference,98,0.05760388691498868,0.03193422605958925,0.08341697727385947,patient
oa_hb_tpm_map,hb_tpm_latent_mse,7,random,hidden_brier,candidate_minus_reference,98,0.0013977822885677515,0.00015748709444982932,0.0026685762432479858,patient
oa_hb_tpm_map,hb_tpm_latent_mse,7,uniform,mean_hidden_dice,candidate_minus_reference,98,-0.00680174887894739,-0.014873893559819877,0.0017636561666444096,patient
oa_hb_tpm_map,hb_tpm_latent_mse,7,uniform,mean_hidden_hd95_px,candidate_minus_reference,98,0.6928094173429855,0.1828897668768627,1.200141594648153,patient
oa_hb_tpm_map,hb_tpm_latent_mse,7,uniform,area_curve_relative_rmse,candidate_minus_reference,98,0.06099994387752843,0.032588056884914875,0.08896490807238773,patient
oa_hb_tpm_map,hb_tpm_latent_mse,7,uniform,hidden_brier,candidate_minus_reference,98,0.0012711154639112776,-0.00019732090592270292,0.002641921478314141,patient
oa_hb_tpm_map,hb_tpm_latent_mse,10,clustered,mean_hidden_dice,candidate_minus_reference,98,-0.006599836038337274,-0.010663041830850104,-0.0024836087522544575,patient
oa_hb_tpm_map,hb_tpm_latent_mse,10,clustered,mean_hidden_hd95_px,candidate_minus_reference,98,0.5049461799859326,0.2691586142099686,0.7456837794389025,patient
oa_hb_tpm_map,hb_tpm_latent_mse,10,clustered,area_curve_relative_rmse,candidate_minus_reference,98,0.04440826029017123,0.024030808733531073,0.06334259867392152,patient
oa_hb_tpm_map,hb_tpm_latent_mse,10,clustered,hidden_brier,candidate_minus_reference,98,0.0010809422812747738,0.0002878228206738698,0.0018646483597991894,patient
oa_hb_tpm_map,hb_tpm_latent_mse,10,random,mean_hidden_dice,candidate_minus_reference,98,-0.008376318492539713,-0.015392498332526199,-0.001552977218684715,patient
oa_hb_tpm_map,hb_tpm_latent_mse,10,random,mean_hidden_hd95_px,candidate_minus_reference,98,0.668629930052325,0.26781433017218004,1.0812459603662397,patient
oa_hb_tpm_map,hb_tpm_latent_mse,10,random,area_curve_relative_rmse,candidate_minus_reference,98,0.05768100367589242,0.030903648643699128,0.08332114592011762,patient
oa_hb_tpm_map,hb_tpm_latent_mse,10,random,hidden_brier,candidate_minus_reference,98,0.0015730346876139537,0.0003525121863076121,0.0027477226135967196,patient
oa_hb_tpm_map,hb_tpm_latent_mse,10,uniform,mean_hidden_dice,candidate_minus_reference,98,-0.007939660782779138,-0.015279117520155663,-0.0002648889571829522,patient
oa_hb_tpm_map,hb_tpm_latent_mse,10,uniform,mean_hidden_hd95_px,candidate_minus_reference,98,0.6550825724459799,0.21732846670578523,1.108075570486342,patient
oa_hb_tpm_map,hb_tpm_latent_mse,10,uniform,area_curve_relative_rmse,candidate_minus_reference,98,0.059039634366675656,0.03224951677904969,0.08548770893317756,patient
oa_hb_tpm_map,hb_tpm_latent_mse,10,uniform,hidden_brier,candidate_minus_reference,98,0.0014864046183623873,8.826713429345903e-05,0.00276591726008575,patient
oa_hb_tpm_no_phase_alignment,hb_tpm_latent_mse,2,clustered,mean_hidden_dice,candidate_minus_reference,98,-0.0023381822565768564,-0.006738010466761091,0.0022203656074479693,patient
oa_hb_tpm_no_phase_alignment,hb_tpm_latent_mse,2,clustered,mean_hidden_hd95_px,candidate_minus_reference,98,0.17262032113254536,-0.07001303874337819,0.42424298218219414,patient
oa_hb_tpm_no_phase_alignment,hb_tpm_latent_mse,2,clustered,area_curve_relative_rmse,candidate_minus_reference,98,0.0055975572436049855,-0.013070679845002112,0.02210350111239669,patient
oa_hb_tpm_no_phase_alignment,hb_tpm_latent_mse,2,clustered,hidden_brier,candidate_minus_reference,98,3.0002231728668364e-05,-0.0008234178632193625,0.0008070707588209471,patient
oa_hb_tpm_no_phase_alignment,hb_tpm_latent_mse,2,random,mean_hidden_dice,candidate_minus_reference,98,-0.002531452626573148,-0.006907050581690727,0.002053192983031959,patient
oa_hb_tpm_no_phase_alignment,hb_tpm_latent_mse,2,random,mean_hidden_hd95_px,candidate_minus_reference,98,0.18092333911329925,-0.04617770785735291,0.4240137211257343,patient
oa_hb_tpm_no_phase_alignment,hb_tpm_latent_mse,2,random,area_curve_relative_rmse,candidate_minus_reference,98,0.005091969439245408,-0.01304113554015644,0.02064683190057855,patient
oa_hb_tpm_no_phase_alignment,hb_tpm_latent_mse,2,random,hidden_brier,candidate_minus_reference,98,5.471888853578789e-05,-0.0007674423167101911,0.0007857616923331286,patient
oa_hb_tpm_no_phase_alignment,hb_tpm_latent_mse,2,uniform,mean_hidden_dice,candidate_minus_reference,98,-0.0041278678130182754,-0.009070611766205458,0.0008532298514157198,patient
oa_hb_tpm_no_phase_alignment,hb_tpm_latent_mse,2,uniform,mean_hidden_hd95_px,candidate_minus_reference,98,0.2636364353500824,-0.0038768304556478198,0.5623311696031967,patient
oa_hb_tpm_no_phase_alignment,hb_tpm_latent_mse,2,uniform,area_curve_relative_rmse,candidate_minus_reference,98,0.006813630505826169,-0.011133170176731474,0.022551820088383214,patient
oa_hb_tpm_no_phase_alignment,hb_tpm_latent_mse,2,uniform,hidden_brier,candidate_minus_reference,98,0.000404953120314347,-0.000472246963122136,0.0012526275119649167,patient
oa_hb_tpm_no_phase_alignment,hb_tpm_latent_mse,3,clustered,mean_hidden_dice,candidate_minus_reference,98,-0.002227056073107888,-0.008471853889229598,0.004147728509369314,patient
oa_hb_tpm_no_phase_alignment,hb_tpm_latent_mse,3,clustered,mean_hidden_hd95_px,candidate_minus_reference,98,0.36585442122272915,-0.01080388940766464,0.7323542474424323,patient
oa_hb_tpm_no_phase_alignment,hb_tpm_latent_mse,3,clustered,area_curve_relative_rmse,candidate_minus_reference,98,0.032051848406552105,0.008798154374008401,0.055440950797901074,patient
oa_hb_tpm_no_phase_alignment,hb_tpm_latent_mse,3,clustered,hidden_brier,candidate_minus_reference,98,0.0003026417304514629,-0.00079821771248339,0.0013066256623620164,patient
oa_hb_tpm_no_phase_alignment,hb_tpm_latent_mse,3,random,mean_hidden_dice,candidate_minus_reference,98,-0.002368480226875151,-0.007636418880091059,0.0029859896655249608,patient
oa_hb_tpm_no_phase_alignment,hb_tpm_latent_mse,3,random,mean_hidden_hd95_px,candidate_minus_reference,98,0.3545468812959009,0.04891707678841543,0.6586861080968841,patient
oa_hb_tpm_no_phase_alignment,hb_tpm_latent_mse,3,random,area_curve_relative_rmse,candidate_minus_reference,98,0.02732452489193547,0.00787931322784458,0.04706746524418246,patient
oa_hb_tpm_no_phase_alignment,hb_tpm_latent_mse,3,random,hidden_brier,candidate_minus_reference,98,0.0003807795043958703,-0.00045946717433327104,0.0012137432237231763,patient
oa_hb_tpm_no_phase_alignment,hb_tpm_latent_mse,3,uniform,mean_hidden_dice,candidate_minus_reference,98,-0.002301622763146049,-0.00817444856507881,0.003603522467505209,patient
oa_hb_tpm_no_phase_alignment,hb_tpm_latent_mse,3,uniform,mean_hidden_hd95_px,candidate_minus_reference,98,0.3530267719002758,0.0026241107994525175,0.6996385412496455,patient
oa_hb_tpm_no_phase_alignment,hb_tpm_latent_mse,3,uniform,area_curve_relative_rmse,candidate_minus_reference,98,0.02987632104988246,0.00846253274441022,0.051425855679178456,patient
oa_hb_tpm_no_phase_alignment,hb_tpm_latent_mse,3,uniform,hidden_brier,candidate_minus_reference,98,0.00042665539765540477,-0.0006016163115047534,0.001341131700164811,patient
oa_hb_tpm_no_phase_alignment,hb_tpm_latent_mse,5,clustered,mean_hidden_dice,candidate_minus_reference,98,-0.004897627527175606,-0.00984963609794477,0.0002998873007559295,patient
oa_hb_tpm_no_phase_alignment,hb_tpm_latent_mse,5,clustered,mean_hidden_hd95_px,candidate_minus_reference,98,0.42987872399992916,0.1389028719028596,0.7392222635603575,patient
oa_hb_tpm_no_phase_alignment,hb_tpm_latent_mse,5,clustered,area_curve_relative_rmse,candidate_minus_reference,98,0.03385897393109887,0.013598857694272786,0.05354291519509449,patient
oa_hb_tpm_no_phase_alignment,hb_tpm_latent_mse,5,clustered,hidden_brier,candidate_minus_reference,98,0.0006788610347679653,-0.0002286355923481144,0.001507165044954765,patient
oa_hb_tpm_no_phase_alignment,hb_tpm_latent_mse,5,random,mean_hidden_dice,candidate_minus_reference,98,-0.0044536625780423385,-0.010222777944170525,0.001324282386275871,patient
oa_hb_tpm_no_phase_alignment,hb_tpm_latent_mse,5,random,mean_hidden_hd95_px,candidate_minus_reference,98,0.4457420648422665,0.11786408239794274,0.78012140530283,patient
oa_hb_tpm_no_phase_alignment,hb_tpm_latent_mse,5,random,area_curve_relative_rmse,candidate_minus_reference,98,0.034649905132714084,0.012937372416191596,0.057043496246646716,patient
oa_hb_tpm_no_phase_alignment,hb_tpm_latent_mse,5,random,hidden_brier,candidate_minus_reference,98,0.0006823786515362418,-0.00024903688180659536,0.0015780870032933885,patient
oa_hb_tpm_no_phase_alignment,hb_tpm_latent_mse,5,uniform,mean_hidden_dice,candidate_minus_reference,98,-0.0037605492837063923,-0.010923704421200634,0.003602091214258856,patient
oa_hb_tpm_no_phase_alignment,hb_tpm_latent_mse,5,uniform,mean_hidden_hd95_px,candidate_minus_reference,98,0.4497642319411017,0.034270267323063944,0.8720189594856674,patient
oa_hb_tpm_no_phase_alignment,hb_tpm_latent_mse,5,uniform,area_curve_relative_rmse,candidate_minus_reference,98,0.03418657022402774,0.010783125413068922,0.05781101937262476,patient
