epoch,train_total,train_segmentation,train_observation,train_kl,train_cycle,train_temporal,train_mean_full_cycle_dice,validation_total,validation_segmentation,validation_observation,validation_kl,validation_cycle,validation_temporal,validation_mean_full_cycle_dice
0,1.4914595444997152,1.5095476229985556,-0.18096144553273916,0.0,1.7729875310124044e-06,0.0007980619246761004,0.36299823453081753,1.4267419576644897,1.4608583927154541,-0.34123170375823975,0.0,6.57942727855243e-08,0.0006740975426509976,0.646405109308447
1,1.3364307562510171,1.3796279986699422,-0.43207531174023944,0.0,2.1823629595019158e-06,0.0010174429044127464,0.7013645886311136,1.2499186515808105,1.3025620460510254,-0.5265190243721009,0.0,4.594711384697803e-08,0.0008541382383555173,0.7256084186453889
2,1.138680362701416,1.198616655667623,-0.5994578798611959,0.0,2.933374510879124e-06,0.0009359874413348735,0.7271567126684227,1.028717303276062,1.0965485334396363,-0.6783540964126586,0.0,3.869710667459003e-08,0.00041934868204407394,0.7374381820869721
3,0.916090706984202,0.9904876391092936,-0.7440296173095703,0.0,1.255618163516677e-06,0.0005950184480752796,0.7318837662368833,0.807951021194458,0.8897849917411804,-0.8183691740036011,0.0,3.577914604591115e-08,0.00029525625868700447,0.7377760383556811
4,0.7103683392206828,0.7986849308013916,-0.8832103967666626,0.0,7.428019785038486e-07,0.00044110498274676504,0.7361112661864163,0.619657325744629,0.7154123783111572,-0.9575792908668518,0.0,1.827878151061668e-08,0.00028644093545153736,0.7427584184968075
5,0.5508380969365437,0.6531554579734802,-1.0232130964597066,0.0,5.568507951636547e-07,0.00039191963345122833,0.7372389369375454,0.47256284952163696,0.5823275208473205,-1.0976759195327759,0.0,1.1168895852620154e-08,0.0002922650601249188,0.7530585094715511
6,0.44863933126131694,0.5650723894437154,-1.1643680572509765,0.0,7.519617331771163e-07,0.0003713983780471608,0.7345839189507704,0.38207545280456545,0.5061562120914459,-1.2408399820327758,0.0,7.2858299837719185e-09,0.000324502371950075,0.7517390258555965
7,0.37174964547157285,0.502586716413498,-1.3084104776382446,0.0,7.908807430586269e-07,0.00039466858725063504,0.7402184569566914,0.32277690172195433,0.46140609979629515,-1.3863292694091798,0.0,6.490328274821877e-09,0.000372041086666286,0.7533792597386442
8,0.3290369868278503,0.47472533186276755,-1.4569229443868001,0.0,1.6347383403096197e-06,0.00038781730982009324,0.7361137698248195,0.2922682225704193,0.4458401262760162,-1.535775327682495,0.0,6.6397631837133986e-09,0.0005628829472698271,0.7507174148501332
9,0.2991606811682383,0.4600389838218689,-1.6088282267252605,0.0,2.2737376800326576e-06,0.0004407084265646214,0.7410305769965314,0.2517221838235855,0.420886754989624,-1.6916678428649903,0.0,4.779203210958372e-09,0.00022139231441542506,0.757584929418662
10,0.27787744204203285,0.4543713668982188,-1.7649673144022624,0.0,7.277709444863945e-07,0.00027778241783380506,0.733649699771888,0.23398387134075166,0.4187908172607422,-1.8480996131896972,0.0,4.134468323258034e-09,0.0003021646465640515,0.7541836343272269
11,0.25690572957197827,0.4495810310045878,-1.9267840067545572,0.0,1.3979799859953346e-06,0.00030353220645338295,0.7367885644104303,0.20787847340106963,0.4094386756420135,-2.0156301498413085,0.0,3.893582967151588e-09,0.0002817733387928456,0.7568626646542913
12,0.2350027193625768,0.44446343978246056,-2.094644323984782,0.0,1.5372911915001452e-06,0.00036411671220169713,0.7380393830152872,0.18818701654672623,0.4065585553646088,-2.183734130859375,0.0,2.759076611624778e-09,0.00018836900708265602,0.7563750172494605
13,0.21912385225296022,0.4456004063288371,-2.264792044957479,0.0,1.0026626237428597e-06,0.00026102771516889334,0.7358720978766368,0.16849132031202316,0.404459148645401,-2.3596957206726072,0.0,2.4336792803225648e-09,0.0001746443536831066,0.7557278316695469
14,0.1921231970191002,0.4363893806934357,-2.4427000204722087,0.0,1.237641618700991e-06,0.00037572779207645604,0.736798234575545,0.15081138610839845,0.4047764420509338,-2.539674758911133,0.0,2.185440806101724e-09,0.00024228733673226088,0.7541689956382548
15,0.17537716701626777,0.43781606952349345,-2.6244276682535808,0.0,2.5880453937550857e-06,0.0003739973782406499,0.737195646976157,0.12726810276508332,0.39955753087997437,-2.722929048538208,0.0,1.3719855473937058e-09,0.0003484043409116566,0.7568087318384336
16,0.15331628744800885,0.43434285521507265,-2.8103155930836996,0.0,4.426069777233958e-06,0.0004773972429878389,0.7398654207360196,0.1084251008927822,0.3995588481426239,-2.9113582134246827,0.0,1.6322512563782255e-09,0.0002077660901704803,0.7575024915680221
17,0.13396710753440857,0.4334777851899465,-2.995131842295329,0.0,5.671030003965664e-07,0.0002480654152653491,0.739899928323177,0.08921460695564747,0.39823811054229735,-3.0902596950531005,0.0,1.2485800948702774e-09,0.000247408973518759,0.7550846162856535
18,0.11251024915060649,0.4292878488699595,-3.1678098996480304,0.0,1.2242252521351322e-06,0.0003336226325094079,0.740503672965236,0.07231018946040421,0.3977677643299103,-3.25459771156311,0.0,1.243112446314143e-09,0.00021990226523485034,0.756472698110653
19,0.0970210500061512,0.4289830168088277,-3.3196458498636883,0.0,1.0141581081294741e-06,0.0002572949548872809,0.7396045340166446,0.05558579862117767,0.3944219470024109,-3.388374614715576,0.0,1.4585935570465836e-09,0.00013134721375536175,0.7576610505688773
20,0.08803398969272773,0.4316062430540721,-3.4357407410939533,0.0,2.7086638469953074e-07,0.00018179006777548543,0.7395402064244211,0.04828592091798782,0.3958496034145355,-3.475651216506958,0.0,1.0234300629186066e-09,0.00014435392804443837,0.7573953850554467
21,0.07821120948841175,0.4274593353271484,-3.4925005276997885,0.0,6.170541709889695e-07,0.0001902132062241435,0.7406244443365204,0.04457559436559677,0.39457409381866454,-3.5,0.0,1.006281447057944e-09,0.0001497028162702918,0.7565019089947855
22,0.07953343565265338,0.42953127026557925,-3.5,0.0,7.097581809982027e-07,0.0002122190227964893,0.7400926249001731,0.04338918998837471,0.39338759779930116,-3.5,0.0,8.918425997705981e-10,0.00015866744215600192,0.7579657980206224
23,0.07824922328193983,0.42824729681015017,-3.5,0.0,6.649680424667774e-07,0.00018878617071701835,0.7403756445616964,0.04396531842648983,0.39396325349807737,-3.5,0.0,7.804182022841388e-10,0.00020592909713741393,0.756915412096642
