method_id,k,strategy,n_patients,n_patient_observations,mean_hidden_dice,mean_hidden_hd95_px,mean_area_curve_relative_rmse,mean_hidden_brier,mean_hidden_area_95_coverage,trust_gate_rejection_rate,mean_runtime_s
oa_hb_tpm_no_phase_alignment,5,clustered,20,100,0.7525298952373225,9.256188292762197,0.33288355900179334,0.03349913267418742,0.653157894736842,1.0,0.034898939493577925
oa_hb_tpm_no_phase_alignment,5,random,20,100,0.7506552201375543,9.275573327690056,0.33233348456501877,0.03324935325421393,0.7626315789473683,0.73,0.03484320121118799
oa_hb_tpm_no_phase_alignment,5,uniform,20,20,0.7514743941852094,9.18442370363994,0.3168038532253414,0.032724819611757994,0.881578947368421,0.05,0.03721833002055064
