epoch,train_total,train_segmentation,train_observation,train_kl,train_cycle,train_temporal,train_mean_full_cycle_dice,validation_total,validation_segmentation,validation_observation,validation_kl,validation_cycle,validation_temporal,validation_mean_full_cycle_dice
0,1.510602076848348,1.5094686905543009,0.0008354231948032975,1.0454904158910117,7.275260988611383e-07,0.0004342100321082398,0.3431217058031136,1.4578844070434571,1.456921601295471,0.00037178585771471264,0.922927463054657,2.838262496140942e-08,0.00027201445773243903,0.6594871143644332
1,1.380617094039917,1.379651093482971,0.00045388245295422774,0.9176326870918274,3.7248143343049377e-07,0.00029753247993843007,0.7014711216540068,1.2975346803665162,1.296682858467102,0.0003506454930175096,0.8139045476913452,3.6347290333083035e-08,0.00028741692076437173,0.7320619351155336
2,1.196520702044169,1.1956711212793987,0.0003089188811524461,0.815999444325765,3.054739470561193e-07,0.00026853783153152713,0.731320403889094,1.0899237394332886,1.0891596794128418,0.0002821255940943956,0.7329713821411132,5.4161152007736746e-08,0.00029331534169614316,0.7421005099579403
3,0.9872901638348898,0.9865381081899007,0.00021298350863313925,0.727712341149648,3.6331428200734686e-07,0.00030436078377533705,0.7331127597687368,0.8872734785079956,0.8865880370140076,0.0001736345759127289,0.6646623373031616,9.006667909261523e-08,0.0003428750205785036,0.7380014729353936
4,0.8007299979527791,0.800043006738027,0.000292974739568308,0.6539962132771809,7.025527726985578e-07,0.0003669358246649305,0.7361968579157228,0.7064221978187561,0.7057681083679199,0.0004247837176080793,0.6073079466819763,8.653174603523439e-08,0.00043027183273807167,0.751039109307006
5,0.6573667287826538,0.6567328572273254,0.00033844905556179583,0.5964931686719258,8.315891913449984e-07,0.00034855217672884463,0.7395888196734323,0.5725292682647705,0.5719453930854798,0.0002146775514120236,0.559154212474823,5.604280772786296e-07,0.0003265518171247095,0.7608908993746588
6,0.5575160384178162,0.5569279611110687,0.00032883589641035846,0.5517685095469157,1.816129194291231e-06,0.0003328788094222546,0.7384548421214295,0.4950042188167572,0.4944509923458099,0.00031164116808213294,0.5183184981346131,2.0979976397939025e-06,0.0003627613477874547,0.7649450525228824
7,0.5088637113571167,0.5083155592282613,0.0003775856748688966,0.5072463115056356,2.7064792902820047e-06,0.0003013433946762234,0.7404959464435212,0.4612037599086761,0.46067357063293457,0.0005389964440837503,0.47252410650253296,2.0512276478257262e-06,0.0003675690444651991,0.7582219821497221
8,0.4685573895772298,0.46803778409957886,0.0006128692165172348,0.4544016460577647,3.862770919719575e-06,0.00037223808273362615,0.7406139148890458,0.42671536207199096,0.42622785568237304,0.000461861037183553,0.43671095967292783,4.282999725546688e-06,0.00043943385826423765,0.7629908834680263
9,0.45931965510050454,0.4588428457578023,0.00046013628598302604,0.4262818157672882,6.889602551988597e-06,0.0004166829244544109,0.7389275377217346,0.4179059863090515,0.4174516201019287,0.00036610394017770885,0.41076364517211916,9.156741361948661e-06,0.0006540262722410262,0.7625689595271291
10,0.44744523564974464,0.44698461691538494,0.0006190827795459578,0.39208552837371824,1.5101833863203259e-05,0.0005869942465020965,0.7413351457542856,0.4002143383026123,0.39976739287376406,0.0005643573240377009,0.3818124830722809,1.3491026402334683e-05,0.0008021324756555259,0.7664346243521526
11,0.4407045642534892,0.4402487675348918,0.0008064149064011872,0.3676550010840098,1.93110627757657e-05,0.0006534573660853008,0.7421488670412658,0.3996497929096222,0.3992162048816681,0.0006889833719469606,0.35390362739562986,2.0912470063194633e-05,0.0009736967156641185,0.7650989709304801
12,0.43390164375305174,0.4334775189558665,0.0007670300624643763,0.33820154269536334,2.545389882773937e-05,0.0007933278102427721,0.7443939004915262,0.39025733470916746,0.3898418784141541,0.0007066728780046105,0.3314904272556305,2.820623994921334e-05,0.0011894519906491042,0.7678670737438541
13,0.4364937682946523,0.43609620531400045,0.0007712657602193455,0.307847664753596,4.355635028332472e-05,0.00104125312063843,0.7401425085205999,0.38268436789512633,0.3822809815406799,0.0008534655557014048,0.30438647866249086,3.2434490276500585e-05,0.0012043803930282594,0.7705323549081738
14,0.42528954744338987,0.4249024550120036,0.0008472890554306407,0.2905589977900187,3.5578099050326274e-05,0.0010021310454855362,0.7435953680338516,0.3892782926559448,0.3888899266719818,0.0009289271198213101,0.28192105889320374,3.205572284059599e-05,0.001195163861848414,0.7648231385833636
15,0.42638059457143146,0.4260021726290385,0.0009331313776783645,0.27147991160551704,5.172541702146797e-05,0.0011030263927144309,0.7453187916050192,0.38259904980659487,0.3822084188461304,0.001026045682374388,0.2708740830421448,5.634343033307232e-05,0.0014333884930238128,0.7683164909480358
16,0.42097418308258056,0.4205828527609507,0.0012000734879014394,0.2546676009893417,7.702394990095248e-05,0.001279916831602653,0.7444450154806868,0.378826904296875,0.3783995807170868,0.0015059284400194884,0.25742596983909605,6.359104590956122e-05,0.0016129787312820555,0.7705185192090168
17,0.4177903115749359,0.4174169639746348,0.0011772087736365696,0.23973847031593323,6.934107708123823e-05,0.0012425494845956565,0.7451381635322277,0.3859007656574249,0.38551551699638364,0.0012881116010248661,0.24050881266593932,4.5432242040988056e-05,0.0013658868847414851,0.7656543111178056
18,0.41581719319025673,0.4153610587120056,0.0017276765739855668,0.26745615700880687,5.7744336663745345e-05,0.0013028225667464236,0.7452340162965769,0.38201298117637633,0.38128629326820374,0.0031158828642219305,0.3879936635494232,5.618623617920093e-05,0.002429512795060873,0.7669520116458071
19,0.4178735236326853,0.41731295188268025,0.002216904036079844,0.3214750458796819,7.84289403479003e-05,0.0013473854439022641,0.7461947393635261,0.3897238075733185,0.3892378807067871,0.0020693551283329724,0.2635544896125793,2.449808489473071e-05,0.0014206861844286323,0.7643735293576819
20,0.4211514453093211,0.4206819991270701,0.0021048459185597796,0.24274938801924387,6.634264852133735e-05,0.0012900618525842826,0.7431197274844941,0.3817977011203766,0.3813952088356018,0.0013510823249816895,0.25132565200328827,6.011356526869349e-05,0.0013051485642790795,0.7666635389093028
21,0.4292939682801565,0.4288634796937307,0.0014670938369818031,0.2676734079917272,8.345707222664107e-05,0.001192693590807418,0.7455293532216638,0.38060144782066346,0.3801419734954834,0.001593567687086761,0.28449954390525817,4.026965907542035e-05,0.0013610810507088899,0.7683691484696645
22,0.4203059772650401,0.41975278258323667,0.002062888233922422,0.32667213479677837,8.730266769513643e-05,0.00158611088215063,0.7447165754217417,0.3758747935295105,0.37532411217689515,0.0018333221087232232,0.34311487674713137,7.120655063772575e-05,0.0020673197694122793,0.7707454248148528
23,0.4094197332859039,0.4089546302954356,0.0013418290026796361,0.3115483601888021,8.883130249159876e-05,0.0014934541269515952,0.7476983240931501,0.3742839276790619,0.3738029956817627,0.0014706170186400414,0.3152658939361572,4.499929855228402e-05,0.0016357423271983861,0.7708978424125312
24,0.41841097672780353,0.41794065237045286,0.001366318215150386,0.31512306729952494,8.8354241597699e-05,0.0014156268443912268,0.7483523951901788,0.3760357201099396,0.375562047958374,0.0012711501214653254,0.3274142205715179,3.606428908824455e-05,0.0017331501003354788,0.7712211975837635
25,0.4146922985712687,0.41404684583346046,0.001861900556832552,0.4312860687573751,0.00015902064478723332,0.0020027598288531105,0.7483902513297045,0.375342583656311,0.37473754286766053,0.0011344288242980838,0.46823753118515016,2.7941889129579067e-05,0.002195934113115072,0.7707424593452399
26,0.41464553475379945,0.4140506664911906,0.0013434008695185184,0.43754969239234925,9.483950440577852e-05,0.001823610447657605,0.7524799801237626,0.37054222226142886,0.3699750483036041,0.0012177388183772565,0.42590304017066954,2.6040478587674443e-05,0.0018201426835730671,0.7727766797204828
27,0.4292928546667099,0.4286714275677999,0.0015622474059152106,0.4431517064571381,9.421908604660227e-05,0.0017343988021214804,0.7388275700825028,0.3946571350097656,0.39410160183906556,0.0013120813411660493,0.40597806572914125,1.4527812072628877e-05,0.0017603466985747218,0.7593169332416403
28,0.4146543105443319,0.4140976329644521,0.0012806721070470909,0.41060520013173424,6.50538790068822e-05,0.001475868191725264,0.7478061962311193,0.3776686191558838,0.3771530568599701,0.0012104092864319682,0.3795447051525116,1.7392978588759433e-05,0.0014113258570432664,0.7687820668646452
29,0.4042562146981557,0.40372513234615326,0.0010825260775163769,0.4051338076591492,6.95724399217094e-05,0.0014217695764576395,0.7494914583899078,0.3735912680625916,0.37305027842521665,0.0011093329405412078,0.412873899936676,2.505086267774459e-05,0.0015947450418025255,0.7718795878964679
30,0.4044163763523102,0.4038060208161672,0.0013976059465979536,0.4462610046068827,0.00014054478051548359,0.0017298931255936623,0.7539191636192824,0.3761979937553406,0.37558568120002744,0.001214817212894559,0.46858232617378237,3.5383815338718704e-05,0.002047875360585749,0.7698919062851546
31,0.3879309147596359,0.38723164598147075,0.0013285344039710859,0.5311970154444376,0.00018940524654074883,0.0025748862652108075,0.7623474722420258,0.37527876496315005,0.37455488443374635,0.0014269155915826559,0.5482602477073669,6.469630934589077e-05,0.002968670008704066,0.7728337907742368
32,0.3853951851526896,0.3846472283204397,0.0012320980119208496,0.5816811680793762,0.00032454280008096246,0.002683782981087764,0.7642925369280177,0.393071711063385,0.39238566160202026,0.0011145989526994526,0.5418631315231324,7.405855758406688e-05,0.0029026791919022797,0.7580930080290554
33,0.39112905065218606,0.39040838181972504,0.001152014615945518,0.5662584205468496,0.0002539000416921529,0.0026516459261377652,0.7641387395883306,0.3981102406978607,0.397424703836441,0.0010729030007496476,0.5432911276817322,7.952141495479737e-05,0.003097103955224156,0.7535733708201904
34,0.378608763217926,0.37784027655919394,0.0011263481962184112,0.611259404818217,0.00030599427664128597,0.0029301907401531936,0.7675000526919302,0.3757891237735748,0.37505604028701783,0.0010557592730037868,0.591460120677948,0.00010751113750302465,0.003066620882600546,0.7705227754400648
35,0.38469933668772377,0.38389200568199155,0.0013625636114738882,0.6156558473904927,0.0004305269486697701,0.00338941840454936,0.7636164393791339,0.3716616749763489,0.370956164598465,0.00140835935017094,0.5366120100021362,4.9121194479084807e-05,0.00255980477668345,0.7771461358693852
36,0.3815834860006968,0.3808931589126587,0.0011434232389243941,0.5361569086710612,0.00024913117680019545,0.002736428566277027,0.7647173683209189,0.3751987636089325,0.37457032799720763,0.0010229030856862664,0.496695214509964,8.978973746707198e-05,0.0024957328103482725,0.7671257117486381
37,0.37289207577705386,0.37217515110969546,0.0011664777140443525,0.5593571186065673,0.0002514813211746514,0.0028349466311434904,0.7705726834599311,0.371611750125885,0.37093420028686525,0.0010122249601408838,0.5448299884796143,0.00010605728857626673,0.00262028556317091,0.7702131781944143
38,0.37080769340197245,0.3700585087140401,0.0011661577853374183,0.5902992208798726,0.0003097383002265512,0.0026783167229344445,0.7704603355889129,0.3720830798149109,0.3714195966720581,0.0011072160676121711,0.5223553299903869,9.03007745364448e-05,0.0025892015546560287,0.7703273917984296
39,0.35585092604160307,0.35510194301605225,0.0011668739917998514,0.5832191944122315,0.0003649125040586417,0.003082850179634988,0.7785229418743639,0.37707207202911375,0.3763615310192108,0.0010070250136777759,0.5709594249725342,0.0001494715306762373,0.0031413137912750244,0.7659644849671696
40,0.35570825537045797,0.3549093186855316,0.001066786574665457,0.6384275913238525,0.0004247543397165524,0.0032597110606729985,0.7838252186939307,0.38133561611175537,0.38059507608413695,0.0009844283806160093,0.5956482648849487,0.0002191869938542368,0.0035479653161019087,0.7641683320135809
41,0.3659120748440425,0.36510735054810844,0.0010309601357827583,0.6400546669960022,0.0004785011561277012,0.0037647098923722904,0.7803221619954083,0.37514880299568176,0.3744166731834412,0.0011809689342044294,0.5760820865631103,0.00011610173241933807,0.0032140178605914115,0.7720570312497655
42,0.36408081551392873,0.3633136252562205,0.0012110486005743346,0.5966004689534505,0.0003200776242010761,0.0033480344961086908,0.777530794017348,0.37146817445755004,0.37079355120658875,0.0011964063392952084,0.5216683268547058,0.00011625552360783331,0.0027493970934301614,0.772486959146566
43,0.34465104540189107,0.3439075609048208,0.0012322098249569536,0.5705853859583537,0.00030731343140359967,0.0034304914607976873,0.7864130654362331,0.3794683158397675,0.37875155806541444,0.0011724120355211197,0.5526374578475952,0.00024071338157227729,0.0034848171751946213,0.7652692052219577
44,0.35635333756605786,0.3555761128664017,0.001245318310490499,0.5988011876742045,0.0003575607712264173,0.003601195119942228,0.7862816585753664,0.37990798950195315,0.3792014837265015,0.0011502757552079856,0.5473013997077942,0.00021698048985854256,0.0033314139116555454,0.7628281250544097
45,0.3567157745361328,0.3559362868467967,0.0013198480436888834,0.5929306944211324,0.0003613488569196003,0.0036502666771411896,0.7827864005107633,0.37577636241912843,0.3750669598579407,0.001440375973470509,0.5315160870552063,7.91149606811814e-05,0.0029890804551541807,0.7730405726676107
46,0.3578304926554362,0.3570785562197367,0.0013043358378733198,0.5682211418946584,0.0004409474102430977,0.0031230135665585596,0.781353815593173,0.37140852212905884,0.3707354724407196,0.0012086416245438159,0.5134476482868194,0.00017002043896354734,0.003023758949711919,0.7680393485169671
47,0.3473744104305903,0.34661599397659304,0.0013154077692888676,0.5660394469896952,0.0005180376717665543,0.0034936330514028667,0.7889204901657588,0.3739659607410431,0.37327749729156495,0.0012294837739318608,0.5230719208717346,0.00021136139730515424,0.0031889225356280804,0.7670057376598975
