method_id,k,strategy,n_patients,n_patient_observations,mean_hidden_dice,mean_hidden_hd95_px,mean_area_curve_relative_rmse,mean_hidden_brier,mean_hidden_area_95_coverage,trust_gate_rejection_rate,mean_runtime_s
source_mean,5,clustered,19,95,0.7569308265083169,9.512640978562981,0.9516280792918753,0.03591060612938906,,0.6947368421052632,0.0309875801401703
source_mean,5,random,19,95,0.75367828199021,9.59523950245121,0.9516280783102251,0.036051502568941365,,0.5789473684210527,0.03109227675258329
source_mean,5,uniform,19,19,0.7521825421554693,9.613005066417923,0.9516281849131993,0.035992771485134176,,0.10526315789473684,0.03162787516454333
