epoch,train_total,train_segmentation,train_observation,train_kl,train_cycle,train_temporal,train_mean_full_cycle_dice,validation_total,validation_segmentation,validation_observation,validation_kl,validation_cycle,validation_temporal,validation_mean_full_cycle_dice
0,1.498451542854309,1.5149428367614746,-0.16491490080952645,0.0,2.9952825497669977e-09,1.8601601732370908e-05,0.33552321762998066,1.4255841016769408,1.4576541900634765,-0.3207044661045074,0.0,5.664342861422255e-09,3.0443745345110074e-05,0.6331207851006381
1,1.3412475347518922,1.3826199293136596,-0.41372883518536885,0.0,7.291543724363692e-09,4.890011259703897e-05,0.7064778600226345,1.247066855430603,1.2982944011688233,-0.5122825026512146,0.0,8.739081103215085e-09,7.562293176306411e-05,0.7295633941554416
2,1.1421495437622071,1.2011342922846475,-0.5898578802744547,0.0,2.4994153117556078e-08,0.00010348747697814057,0.7361779389224512,1.0237431049346923,1.0912258625030518,-0.6748406410217285,0.0,7.304045510636569e-08,0.00013320504513103515,0.7421474035151105
3,0.9177316427230835,0.9920204957326253,-0.7429046352704366,0.0,2.470621225825198e-07,0.00016058408946264535,0.7401485759099649,0.804592514038086,0.8865374684333801,-0.8194703817367553,0.0,6.008370974086574e-07,0.0002050575363682583,0.7412982633936582
4,0.7110778411229451,0.7996549129486084,-0.8857986609141032,0.0,1.460340278451137e-06,0.00027129246930902205,0.7428299778544323,0.6110256552696228,0.707193911075592,-0.961720097064972,0.0,3.0048056032683236e-06,0.00035573126515373585,0.7491880133849645
5,0.5422162294387818,0.645012100537618,-1.0280046423276266,0.0,5.09337105540908e-06,0.000431588509430488,0.748321702929198,0.4720863223075867,0.5825410723686218,-1.1046014308929444,0.0,7.565507803519722e-06,0.000499937532003969,0.7460508768731634
6,0.42792750597000123,0.5449812392393748,-1.1705934365590414,0.0,8.93685276726804e-06,0.0005166526748022686,0.7493474875519999,0.37254530787467954,0.497382253408432,-1.2484394788742066,0.0,1.4157591249386314e-05,0.0006279630470089614,0.7526617582676897
7,0.35602402488390605,0.4875120004018148,-1.3149595578511557,0.0,1.9108664976859775e-05,0.000703399352884541,0.7523716640926618,0.31004302501678466,0.4496583163738251,-1.3962318658828736,0.0,1.8948374417959712e-05,0.0006931520183570683,0.7566044441649766
8,0.3096129854520162,0.4556110382080078,-1.4600566069285075,0.0,1.7683737557187366e-05,0.000672368142598619,0.7523759257133401,0.28733607530593874,0.44185184240341185,-1.545243215560913,0.0,2.135082249878906e-05,0.000748016603756696,0.7516625363716668
9,0.28331747055053713,0.4439668456713359,-1.6065852959950766,0.0,2.6032955429400317e-05,0.0007852315553463996,0.7526867642214236,0.2531368792057037,0.42247169017791747,-1.6934449434280396,0.0,2.932298739324324e-05,0.000823526072781533,0.7499302426114224
10,0.2509436811010043,0.42703620394070946,-1.761010217666626,0.0,2.1636686566732046e-05,0.0007423667586408556,0.7519872620666292,0.22755739092826843,0.4127716779708862,-1.8522130012512208,0.0,1.5319699741667137e-05,0.0006255568703636527,0.7575619665360164
11,0.23303506175676983,0.42473058104515077,-1.917033847173055,0.0,1.8608185079453203e-05,0.0006935282377526164,0.7512659489026844,0.2120596647262573,0.4117495059967041,-1.9969847679138184,0.0,2.1612986893160267e-05,0.0007551816292107105,0.7485208052413468
12,0.21019735236962636,0.4179933408896128,-2.078048849105835,0.0,2.2382910295467202e-05,0.0007783616970603664,0.7508620659500942,0.18692930936813354,0.40411012768745425,-2.171885633468628,0.0,1.4999109771451912e-05,0.0006998012657277286,0.753256416370003
13,0.1924251635869344,0.41668650110562644,-2.2426891803741453,0.0,1.4813481781554098e-05,0.0006840661983005703,0.7518270154383364,0.17124878168106078,0.4044947147369385,-2.3325393199920654,0.0,1.7352636859868653e-05,0.0007137505919672549,0.7508305411220171
14,0.1734251412252585,0.41444961428642274,-2.4103286266326904,0.0,1.890258887821498e-05,0.0007445368178499241,0.7502914095978315,0.14388238787651061,0.39558334946632384,-2.5170900344848635,0.0,1.7181288421852513e-05,0.0007175503997132182,0.7563085219093374
15,0.15507508019606273,0.41293314297993977,-2.5786707401275635,0.0,2.008998568877966e-05,0.000801141692015032,0.7503273855092257,0.13749030828475953,0.40393621325492857,-2.6645435333251952,0.0,1.416375507687917e-05,0.0007741857320070267,0.7496935322475936
16,0.12830424395700296,0.40271267493565877,-2.7441686312357585,0.0,1.4915878152047905e-05,0.0007694908572981755,0.754168262640401,0.1108931340277195,0.3947638928890228,-2.8387944221496584,0.0,1.6599665104877204e-05,0.0007858577650040388,0.7544617524757367
17,0.11294459278384844,0.40463613470395404,-2.9169917265574137,0.0,1.2576526326787037e-05,0.0007004748835849266,0.7522822850835913,0.09525622949004173,0.3988740563392639,-3.0362347602844237,0.0,4.821877701033372e-06,0.0005415317718870938,0.7518225680060178
18,0.10149340204273662,0.41021134654680885,-3.0872337341308596,0.0,2.8255083179828944e-06,0.0005294280786377688,0.7500750771609787,0.08452231548726559,0.40068482160568236,-3.161680889129639,0.0,3.0964148663770174e-06,0.0005438285646960139,0.7497375184688797
19,0.08508546128869057,0.4065335969130198,-3.214544439315796,0.0,7.488347713054585e-06,0.0005937027822559078,0.75076778345077,0.06668225151952356,0.39443325996398926,-3.2775737285614013,0.0,9.280401172873098e-06,0.0005911710788495839,0.754321544496307
20,0.07594387066880397,0.4066158493359884,-3.306786060333252,0.0,8.635520316602197e-06,0.0006202726469685634,0.7533872588810403,0.06720023323068744,0.40430864691734314,-3.3711633682250977,0.0,1.016911101032747e-05,0.0007423742790706456,0.7486610587485981
21,0.07092602673607568,0.4081334928671519,-3.372140312194824,0.0,6.539108017022954e-06,0.0006242842025433978,0.7498437066396038,0.04926765654236078,0.39093326926231386,-3.4167064666748046,0.0,5.1122808145009914e-06,0.0004787661600857973,0.7538916390005148
22,0.07088802232562254,0.4115487257639567,-3.4066612402598064,0.0,9.862436915379173e-06,0.0004934237493822972,0.7493230267706038,0.06895518749952316,0.4115443706512451,-3.4259533405303957,0.0,1.2870462524006143e-05,0.0005514417076483369,0.7450040207421897
