method_id,k,strategy,n_patients,n_patient_observations,mean_hidden_dice,mean_hidden_hd95_px,mean_area_curve_relative_rmse,mean_hidden_brier,mean_hidden_area_95_coverage,trust_gate_rejection_rate,mean_runtime_s
source_mean,2,clustered,20,100,0.7448612228886496,9.751387346358705,0.33036402064235254,0.038049763161689044,,1.0,0.035159610609989615
source_mean,2,random,20,100,0.74481392945566,9.731530172135631,0.3303639654649047,0.037986313393339514,,0.83,0.035288417104166
source_mean,2,uniform,20,20,0.7430412976886395,9.722603572657174,0.3303636657808232,0.037723913602530953,,0.15,0.03740208832314238
