epoch,train_total,train_segmentation,train_observation,train_kl,train_cycle,train_temporal,train_mean_full_cycle_dice,validation_total,validation_segmentation,validation_observation,validation_kl,validation_cycle,validation_temporal,validation_mean_full_cycle_dice
0,1.4924710035324096,1.510412629445394,-0.17947872827450434,0.0,1.2594589100226965e-06,0.0006190984412872542,0.3398791590634609,1.4253729581832886,1.4591744184494018,-0.3380802273750305,0.0,5.252097068364492e-08,0.0006570449913851917,0.6470251619115368
1,1.3392199516296386,1.3823539972305299,-0.43141329487164815,0.0,1.6800787458729853e-06,0.0007183488536005219,0.6981716928822008,1.2474822044372558,1.3001344203948975,-0.5266059637069702,0.0,3.2358586921077404e-08,0.0008389720576815307,0.7325405084134442
2,1.139135734240214,1.1991184552510579,-0.5998972654342651,0.0,1.993188418699295e-06,0.0006923718416752914,0.7308205618234446,1.0245303750038146,1.0924851655960084,-0.6796194076538086,0.0,3.2918730497044636e-08,0.0007129450328648091,0.7419142476483127
3,0.9149701038996378,0.9894573251406352,-0.74492240746816,0.0,8.345280933260331e-07,0.0004981997442276528,0.732165527358547,0.8067445635795594,0.8886646032333374,-0.8192570686340332,0.0,3.0284389040957646e-08,0.0005682905204594136,0.7389009258896013
4,0.7136601169904073,0.8020678838094075,-0.8841246287027995,0.0,8.130829333670893e-07,0.00046518326659376424,0.7362427658304336,0.6116960287094116,0.7074366688728333,-0.9574512720108033,0.0,2.0991156368665997e-08,0.00045017898082733154,0.7508710899712063
5,0.5563098112742106,0.658555805683136,-1.0225011825561523,0.0,6.804063676923988e-07,0.0004095248004887253,0.738388361949199,0.4635749101638794,0.5733420014381408,-1.0977071285247804,0.0,1.0955133777912351e-08,0.00036149564548395576,0.7599429804523592
6,0.4413820286591848,0.5577401419480642,-1.1636125723520914,0.0,6.471138180567475e-07,0.00031064632639754564,0.7380520181042122,0.37130078077316286,0.495192152261734,-1.2389437675476074,0.0,8.05076050269804e-09,0.00030165547505021093,0.764889880656658
7,0.3790659447511037,0.509798777103424,-1.3073521852493286,0.0,2.7126853379873713e-07,0.00023802567642026892,0.7398997171408548,0.3225781977176666,0.46113826632499694,-1.3856186389923095,0.0,6.545413455683047e-09,0.0001803177670808509,0.7583036534683936
8,0.32372971475124357,0.4691906829675039,-1.4546367645263671,0.0,6.656603488271647e-07,0.00026831235736608506,0.7400031035278574,0.2758442312479019,0.42938071489334106,-1.5353923082351684,0.0,8.14295058049197e-09,0.00027532066451385617,0.7620280383262783
9,0.2995385885238647,0.46011836926142374,-1.6058183590571085,0.0,6.100211900654055e-07,0.0002034225801859672,0.7381399026141666,0.2525884032249451,0.4213126599788666,-1.6872595071792602,0.0,4.874823344991342e-09,0.00016962433874141426,0.7605277579534047
10,0.2735456764698029,0.449668953816096,-1.7612524588902791,0.0,6.850927410558446e-07,0.00019397852496088792,0.7394188971163992,0.2163192629814148,0.4008875787258148,-1.8457085609436035,0.0,3.7742532210671694e-09,0.0002540009038057178,0.7664459700098184
11,0.2501061131556829,0.44228371580441794,-1.9218015829722086,0.0,1.1623678820645486e-06,0.0002495981520041823,0.7410365977983938,0.20401108264923096,0.40495854020118716,-2.009498453140259,0.0,3.4569734408407273e-09,0.00023924349225126206,0.7618041812234936
12,0.22993469436963399,0.43862917423248293,-2.0869679927825926,0.0,1.1031793917481992e-06,0.00022738685268753518,0.7414182095820349,0.17833637297153473,0.3961294233798981,-2.1779531955718996,0.0,3.0832595809826556e-09,0.0002275990875205025,0.764612242886808
13,0.2135536973675092,0.4393412212530772,-2.2578994274139403,0.0,1.2147701738740579e-06,0.00023619943822268398,0.7387547793118622,0.15305318981409072,0.3879802286624908,-2.349286937713623,0.0,2.3392666359534075e-09,0.00016568077844567597,0.7669701025833551
14,0.18711979910731316,0.4303213099638621,-2.432030963897705,0.0,4.334255027771405e-07,0.00015676398810076836,0.7408828063816286,0.14117560684680938,0.39406655430793763,-2.528924798965454,0.0,2.6847609024827078e-09,0.00015427253383677454,0.7626618729985786
