method_id,k,strategy,n_patients,n_patient_observations,mean_hidden_dice,mean_hidden_hd95_px,mean_area_curve_relative_rmse,mean_hidden_brier,mean_hidden_area_95_coverage,trust_gate_rejection_rate,mean_runtime_s
source_mean,5,clustered,20,100,0.7462287106952097,9.727947650100992,0.33023864116551976,0.03804807825013995,,0.64,0.03122689831769094
source_mean,5,random,20,100,0.7447864689226107,9.718843110358142,0.33023848062241695,0.03795311517082155,,0.48,0.031189037351869047
source_mean,5,uniform,20,20,0.7439410854695964,9.720171712953825,0.3302385401426887,0.03780680308118463,,0.1,0.031828117894474414
