epoch,train_total,train_segmentation,train_observation,train_kl,train_cycle,train_temporal,train_mean_full_cycle_dice,validation_total,validation_segmentation,validation_observation,validation_kl,validation_cycle,validation_temporal,validation_mean_full_cycle_dice
0,1.5038818756739298,1.5203664859135946,-0.1798122697820266,1.4918396631876627,1.1481442991604733e-06,0.0004726464879543831,0.3456461883070437,1.4152689695358276,1.4475282192230225,-0.3392444968223572,1.659490132331848,6.408179231698341e-08,0.000569462007842958,0.6276966929232929
1,1.348994994163513,1.3899855852127074,-0.4308144549528758,2.0847410758336387,1.82150292478885e-06,0.0006032449736570318,0.7123453592985977,1.2380243062973022,1.2885831356048585,-0.5259742379188538,2.0311954021453857,6.357005943868899e-08,0.0007391000865027309,0.7386342346923147
2,1.1477374792099,1.2053118864695231,-0.5993160287539164,2.3502658367156983,1.5078242621295127e-06,0.0006849640786337356,0.7470130693952586,1.0209136843681335,1.086464810371399,-0.6791080117225647,2.3537009239196776,3.692427732460146e-08,0.0005991278449073434,0.742773842481977
3,0.921769400437673,0.9934127728144327,-0.7443590482076009,2.787803792953491,1.0004505019386064e-06,0.0004675297163582096,0.7506493530253153,0.8038207173347474,0.8830282807350158,-0.8187464118003845,2.6612199783325194,2.3460203912861742e-08,0.0005866619292646646,0.7402245344651155
4,0.713214385509491,0.7985207955042521,-0.8837258060773213,3.062012449900309,6.679615488280888e-07,0.00041276231058873236,0.7549232399610024,0.6169205188751221,0.7096697926521301,-0.9573890447616578,2.985385704040527,2.379654215900473e-08,0.0004259480454493314,0.7434924006318143
5,0.5409991045792898,0.639745851357778,-1.022095231215159,3.4575736204783123,8.981603014509195e-07,0.0005156407481990754,0.7558016552527033,0.48695501685142517,0.5933496832847596,-1.0972292184829713,3.3232593059539797,2.5245889290204103e-08,0.0004989101318642497,0.7374281623639896
6,0.42423945665359497,0.536609540383021,-1.161584703127543,3.784558884302775,1.2554154722010935e-06,0.0003764789396276077,0.7549902908927661,0.4019425094127655,0.5217935860157012,-1.235293436050415,3.6735079288482666,4.030190545734058e-08,0.0004751674481667578,0.7379874791056686
7,0.3506945431232452,0.47646835843722024,-1.2996229171752929,4.183864688873291,2.2755175238901395e-06,0.0004497538320720196,0.7592880297901212,0.34695885181427,0.48014937043190004,-1.372343111038208,4.038267517089844,9.100013276253094e-09,0.0005526468623429537,0.740815726028045
8,0.29972802897294365,0.4395500640074412,-1.443832031885783,4.5566761016845705,2.2826169366515123e-06,0.0004387794702779502,0.7591241081344735,0.3154294312000275,0.4634662330150604,-1.5248117685317992,4.440497779846192,6.186580359113236e-09,0.00038847989635542034,0.7382586702242384
9,0.266104398171107,0.42063363194465636,-1.5961122989654541,5.0794188499450685,6.953214788533538e-07,0.00025440809161712726,0.7611680129753589,0.2955004215240479,0.45840176939964294,-1.677661395072937,4.861295223236084,6.615514536179035e-09,0.0003511782153509557,0.7334095370841022
10,0.24128992756207784,0.410744301478068,-1.7497443675994873,5.517032686869303,8.032501166136778e-07,0.0002989394134298588,0.7595282101352218,0.2777780294418335,0.45580395460128786,-1.8332810163497926,5.297861385345459,4.96811161099231e-09,0.0004322627210058272,0.7303895226951674
11,0.21729575643936794,0.40218399365743,-1.9072139501571654,5.82989075978597,1.2372579220709668e-06,0.00032040073225895566,0.760589943420981,0.2527596831321716,0.4463093400001526,-1.9930596351623535,5.751872730255127,4.40697083270436e-09,0.00044391744886524976,0.7359377295163434
12,0.1953061709801356,0.3958861251672109,-2.069434563318888,6.359252039591471,4.5953565442384084e-06,0.000402703780370454,0.7614383501080152,0.24305612742900848,0.4525171101093292,-2.1569129467010497,6.2238969802856445,5.923158141740714e-09,0.0006419480545446276,0.7305722652743347
13,0.1809048260251681,0.3975523948669434,-2.235068114598592,6.854331556955973,5.115179485907599e-06,0.00046608868481901787,0.7615652058481662,0.22015917003154756,0.44610748887062074,-2.3267183780670164,6.717099189758301,4.4041092106539285e-09,0.0006421534926630557,0.7348815175660827
14,0.15617726432780424,0.38959952592849734,-2.4079232692718504,7.364093081156413,4.9074713058298395e-06,0.0005726687823577474,0.7615047153014084,0.19666783958673478,0.4394602417945862,-2.5002496242523193,7.224129009246826,5.385030110716116e-09,0.000843347969930619,0.7351009545276035
15,0.13975129164755346,0.39012070894241335,-2.5827480951944985,7.899290911356608,5.802906260517678e-06,0.000581492743610094,0.7633141244127583,0.18112261295318605,0.4413823664188385,-2.680233430862427,7.753201866149903,7.54405249381307e-09,0.0010401946492493153,0.7338652899093641
16,0.12389565284053485,0.3920096258322398,-2.7662561416625975,8.503292401631674,9.340162394740522e-06,0.0007884880392036091,0.759172206424876,0.17035991400480271,0.44846593737602236,-2.864143800735474,8.2963077545166,1.1366345731289584e-08,0.0012050322256982327,0.727166291587157
