method_id,k,strategy,n_patients,n_patient_observations,mean_hidden_dice,mean_hidden_hd95_px,mean_area_curve_relative_rmse,mean_hidden_brier,mean_hidden_area_95_coverage,trust_gate_rejection_rate,mean_runtime_s
oa_hb_tpm_no_phase_alignment,3,clustered,20,100,0.7521074981814571,9.225498422434487,0.33123879304131143,0.03315653333440423,0.9619047619047619,0.97,0.03767848660936579
oa_hb_tpm_no_phase_alignment,3,random,20,100,0.7520107645892624,9.21324815314236,0.325835836068672,0.03286152010783553,0.9357142857142857,0.49,0.03762913943268359
oa_hb_tpm_no_phase_alignment,3,uniform,20,20,0.7514542453342422,9.211230721170582,0.32715989817379043,0.032795024616643784,0.9428571428571428,0.05,0.04023281098343432
