method_id,k,strategy,n_patients,n_patient_observations,mean_hidden_dice,mean_hidden_hd95_px,mean_area_curve_relative_rmse,mean_hidden_brier,mean_hidden_area_95_coverage,trust_gate_rejection_rate,mean_runtime_s
hb_tpm_latent_mse,7,clustered,19,95,0.7277954190130763,11.515089578909196,1.0506841780620184,0.04964926207536145,0.009907120743034056,0.0,0.03260164034650906
hb_tpm_latent_mse,7,random,19,95,0.7227019082115569,11.483274859789836,1.050549899551884,0.04975710103386327,0.006191950464396285,0.021052631578947368,0.032740333220480304
hb_tpm_latent_mse,7,uniform,19,19,0.7228358238937148,11.451441846346185,1.0516274812711206,0.04966852784548935,0.006191950464396284,0.21052631578947367,0.03387897170001739
