epoch,train_total,train_segmentation,train_observation,train_kl,train_cycle,train_temporal,train_mean_full_cycle_dice,validation_total,validation_segmentation,validation_observation,validation_kl,validation_cycle,validation_temporal,validation_mean_full_cycle_dice
0,1.5038835446039835,1.5203680753707887,-0.17981458740929762,1.4921245098114013,1.1481871894147843e-06,0.0004729437156735609,0.3456397469142249,1.4152812957763672,1.447537636756897,-0.339250510931015,1.6629944086074828,6.522247986140428e-08,0.0005718128173612058,0.6276638640389687
1,1.3490060249964395,1.389996600151062,-0.43081236282984414,2.0845032930374146,1.8363222883029569e-06,0.0006060872925445438,0.7123446898704899,1.2380488872528077,1.2886018753051758,-0.5259677410125733,2.0363929748535154,6.671567120974942e-08,0.0007428783690556883,0.7386190310103797
2,1.1477567434310914,1.2053274472554525,-0.5993030587832133,2.3526577949523926,1.5154638020931087e-06,0.0006857956759631634,0.7470250721400691,1.0209359407424927,1.0864768266677856,-0.6790968418121338,2.3628235816955567,3.9836357856870565e-08,0.0005969991558231414,0.7427442132477344
3,0.9217731515566508,0.9934143622716268,-0.7443542202313741,2.7895332018534345,9.91596164586402e-07,0.0004637354693841189,0.7506435243019899,0.8038194656372071,0.8830160617828369,-0.8187609314918518,2.6736541748046876,2.5061116382119054e-08,0.000583606620784849,0.7402315679218308
4,0.713210419813792,0.7985167145729065,-0.8837482412656148,3.064395459493001,6.802438984247298e-07,0.0004109214370449384,0.7549175526244507,0.6169262409210206,0.7096638679504395,-0.9574278116226196,3.000933885574341,2.564059435883337e-08,0.00042347594280727207,0.743508743967715
5,0.5409921725591024,0.6397440075874329,-1.0221700310707091,3.4599746227264405,9.183254339480603e-07,0.0005153795995283872,0.7557808617775397,0.48697872161865235,0.5933644413948059,-1.0973104953765869,3.3403910636901855,2.6193941948804423e-08,0.0004934650263749063,0.737396156608525
6,0.4242240071296692,0.5366026401519776,-1.1616817792256673,3.7857038815816244,1.3110309396324737e-06,0.00037761767162010075,0.75497688477692,0.401854008436203,0.521699595451355,-1.235412883758545,3.6909728050231934,4.3860413967422573e-08,0.00047376239090226593,0.7380328894585808
7,0.350675771633784,0.476471479733785,-1.2998364766438801,4.183351008097331,2.318491854325089e-06,0.0004480690695345402,0.7592403077905499,0.34701640009880064,0.4802133798599243,-1.3725806951522828,4.05555477142334,1.0532253824635518e-08,0.0005533301737159491,0.7407986960924579
8,0.2996662388245265,0.4395247538884481,-1.4441697676976522,4.553984196980794,2.3324551531681927e-06,0.00043639256715929757,0.7591207211771778,0.31542827785015104,0.46348658204078674,-1.5251911640167237,4.4569799423217775,5.950254733377847e-09,0.00038182749412953856,0.7382288951513598
9,0.26607403059800466,0.4206538756688436,-1.5964889049530029,5.066516812642416,6.992580210862797e-07,0.0002498586768827712,0.7611718583799936,0.29548549354076387,0.4584163188934326,-1.6781018018722533,4.876009750366211,6.777837491256377e-09,0.00033534059184603393,0.7333827346425629
10,0.24126307169596353,0.41078366835912067,-1.7502514282862345,5.501618576049805,7.91555931793179e-07,0.0002896939326698581,0.7595002944909184,0.2777698963880539,0.45584104061126707,-1.8338670492172242,5.311469459533692,4.9633992915687484e-09,0.00040899005252867935,0.7303910913616052
11,0.21724399427572885,0.4022139887015025,-1.9078756809234618,5.8144454002380375,1.2233769818218812e-06,0.00030721572305386267,0.7605807221487195,0.2527306854724884,0.4463407099246979,-1.9937758684158324,5.76338529586792,4.268907849436232e-09,0.0004191340820398182,0.7359003964872907
12,0.19525509079297385,0.3959356109301249,-2.0702294588088987,6.338253498077393,4.583176022758077e-06,0.0003946333289301644,0.761406591577958,0.24300571978092195,0.452549010515213,-2.1578354358673097,6.234141826629639,5.82675379057207e-09,0.0006107620429247618,0.7306265609987775
13,0.18082700222730635,0.3975982069969177,-2.2360411326090497,6.828185240427653,4.846722851444459e-06,0.0004489530459977686,0.7615585300415476,0.22014339864253998,0.4461885869503021,-2.3277573585510254,6.7244874954223635,4.422479715771033e-09,0.0006059547420591116,0.7348709081909078
14,0.15610424627860386,0.3896647254625956,-2.409062417348226,7.339993731180827,4.554363494380098e-06,0.000554423298065861,0.7615093392838319,0.19661041498184204,0.4395188868045807,-2.501465845108032,7.230190372467041,5.292636728881917e-09,0.0007932988228276372,0.7350879950044831
15,0.13967916580537956,0.3902175446351369,-2.584098736445109,7.865693028767904,5.211707965221043e-06,0.0005546907195821404,0.763257786585655,0.1810664027929306,0.441469407081604,-2.6817033290863037,7.7576264381408695,7.606461238651718e-09,0.000970594584941864,0.7339232704309502
16,0.12375415762265524,0.392064623037974,-2.7678335984547933,8.464824994405111,8.572074072314233e-06,0.0007651639209749798,0.7591194310657999,0.17023902684450148,0.4485107481479645,-2.8658243656158446,8.29943904876709,1.1494336149553419e-08,0.0011275507509708404,0.7271074600040023
