method_id,k,strategy,n_patients,n_patient_observations,mean_hidden_dice,mean_hidden_hd95_px,mean_area_curve_relative_rmse,mean_hidden_brier,mean_hidden_area_95_coverage,trust_gate_rejection_rate,mean_runtime_s
oa_hb_tpm_map,7,clustered,20,100,0.7497593154174308,9.294292943853547,0.3375446308116126,0.03397858319804072,0.5564705882352942,1.0,0.03171652258373797
oa_hb_tpm_map,7,random,20,100,0.7489552952993138,9.320822640285066,0.33300897264276386,0.03334708213806152,0.15941176470588236,1.0,0.03169806230114773
oa_hb_tpm_map,7,uniform,20,20,0.7494465531201818,9.297638235545401,0.33181747138560713,0.033135380456224085,0.01764705882352941,0.05,0.03278917919378728
