epoch,train_total,train_segmentation,train_observation,train_kl,train_cycle,train_temporal,train_mean_full_cycle_dice,validation_total,validation_segmentation,validation_observation,validation_kl,validation_cycle,validation_temporal,validation_mean_full_cycle_dice
0,1.4957420508066812,1.5091257174809773,-0.17387912838409345,4.002503617604574,4.691365178407144e-07,0.00017390521121948648,0.3596350641987803,1.4318976640701293,1.4596126317977904,-0.33066924214363097,5.351645278930664,6.6336120596588445e-09,3.11285701172892e-05,0.636667656146341
1,1.3402891874313354,1.3776492357254029,-0.42467153668403623,5.105067221323649,4.4025557934072404e-07,0.0002026890782872215,0.6998116323891754,1.253107762336731,1.2988329648971557,-0.522075355052948,6.4821085929870605,5.299906868927451e-09,2.8430345628294164e-05,0.722042434283207
2,1.1417935609817504,1.195449693997701,-0.5964049617449443,5.981638463338216,1.2981548157616393e-06,0.0002675904824476068,0.7271725754984194,1.033781921863556,1.0940322399139404,-0.6767913699150085,7.428483295440674,4.478795956330828e-09,3.0402158154174684e-05,0.7398066817261055
3,0.9219220916430155,0.9894312739372253,-0.7423538446426392,6.7239709536234535,1.019496617319741e-06,0.00021816671893854316,0.7323446635117322,0.8161512732505798,0.8894937992095947,-0.8164068937301636,8.297863388061524,4.154818666890492e-09,2.911759183916729e-05,0.7380787925519975
4,0.718370791276296,0.7989849011103313,-0.8810874382654826,7.492730267842611,8.062647895397863e-07,0.00018612418498378246,0.7360247865013965,0.6291073203086853,0.7154418468475342,-0.9551707983016968,9.182309341430663,2.851873714959652e-09,2.321164574823342e-05,0.7420576600637527
5,0.5595024466514588,0.653188927968343,-1.0196783145268757,8.279818280537922,7.316857810598284e-07,0.00014867217202360432,0.7372047337520454,0.48360171914100647,0.5827975869178772,-1.0927478551864624,10.078759002685548,1.7363265714109844e-09,1.6664083159412257e-05,0.7531873348653916
6,0.45952251354853313,0.5664140820503235,-1.1589494148890178,9.002310689290365,5.527115349697927e-07,0.00010331901915681859,0.7336063792663633,0.3949687957763672,0.5073605716228485,-1.2339304208755493,11.001138305664062,1.5210573467427934e-09,1.2692364725808147e-05,0.7510047539537457
7,0.3824779530366262,0.5025675455729167,-1.3007470766703289,9.984168879191081,9.403249396022772e-07,9.045504193636589e-05,0.7402326095850457,0.33758456707000734,0.4633890986442566,-1.3776248216629028,11.957840538024902,1.6931712698564638e-09,1.1450839519966393e-05,0.7529046141217793
8,0.3418036957581838,0.47563789089520775,-1.4450191020965577,10.66666514078776,1.494737315847298e-06,9.765171004498067e-05,0.7362117997363878,0.31068216562271117,0.4496705889701843,-1.5189853668212892,12.910028266906739,1.0863234645164255e-09,8.751773020776454e-06,0.7504355153031529
9,0.31309940417607623,0.46066601276397706,-1.5917391777038574,11.6067684173584,2.3093298544552e-07,5.33147152964375e-05,0.7403847734996217,0.26857302486896517,0.42198691964149476,-1.6736239671707154,13.94842472076416,1.1323075477243093e-09,7.691215705563081e-06,0.7575501035251756
