epoch,train_total,train_segmentation,train_observation,train_kl,train_cycle,train_temporal,train_mean_full_cycle_dice,validation_total,validation_segmentation,validation_observation,validation_kl,validation_cycle,validation_temporal,validation_mean_full_cycle_dice
0,1.4946799119313559,1.5100702206293741,-0.1775394857550661,2.359502180417379,7.504977612408463e-07,0.0004113691373883436,0.34017497584200973,1.427627444267273,1.4582053899765015,-0.3352006137371063,2.9389814376831054,3.1939873679220907e-08,0.0003137976455036551,0.6419010905442041
1,1.3417980511983236,1.3815587282180786,-0.429168971379598,3.150817346572876,9.873275445215769e-07,0.0005342921862999598,0.697030427998004,1.2494152069091797,1.2982530355453492,-0.5245631456375122,3.6138936996459963,5.006759025150132e-08,0.00045840497477911413,0.7306042971944593
2,1.1419010241826375,1.1980138540267944,-0.5983476877212525,3.7150356928507486,2.6887605268181383e-06,0.0006778376312771192,0.7307033089156761,1.0276486277580261,1.0912889003753663,-0.6784089565277099,4.195268726348877,4.649186280403228e-08,0.0005312590161338449,0.7423424366396196
3,0.9191560983657837,0.9892325599988302,-0.7435999631881713,4.277891731262207,1.4524861448705906e-06,0.0005571863827450821,0.7322252528280532,0.8109361052513122,0.8879794955253602,-0.8178917288780212,4.741332340240478,4.051081283762414e-08,0.0004476149450056255,0.7416611729645253
4,0.718476140499115,0.8019300977389018,-0.8825060804684957,4.7913159688313804,1.43692248831447e-06,0.0005258515108531961,0.7361801074990062,0.6177494287490845,0.7079608321189881,-0.9550915002822876,5.294591331481934,2.53955846574172e-08,0.00031764451414346696,0.7509192473256667
5,0.5619243363539378,0.6585651636123657,-1.0198976198832195,5.344859727223715,9.781884846423357e-07,0.00040257081078986324,0.738809586855215,0.4700650155544281,0.5736496210098266,-1.0947507619857788,5.887353324890137,2.79405881542516e-08,0.0003113303566351533,0.7603816608281111
6,0.44795241753260295,0.5580711901187897,-1.159895666440328,5.867503992716471,8.913273513636947e-07,0.0003240872329721848,0.7381952370355681,0.37750411629676817,0.49446581602096557,-1.2345709562301637,6.4929201126098635,1.1405459154900655e-08,0.00024802781408652665,0.7659848889093905
7,0.38632739186286924,0.5100597182909647,-1.3018148024876912,6.4468707084655765,4.3067179783899215e-07,0.00022637971269432456,0.7396515584185418,0.33024048805236816,0.46101037263870237,-1.379070019721985,7.134901428222657,1.3021241418442742e-08,0.00022160601220093666,0.7584289229836264
8,0.33143136302630105,0.46905510624249774,-1.4475893020629882,7.132684008280436,7.151471321501883e-07,0.0002472244290402159,0.7400474113162282,0.2839310199022293,0.4288400232791901,-1.5271517276763915,7.803364658355713,1.1610254269101005e-08,0.0002806399716064334,0.762537609151692
9,0.30795378386974337,0.4598042070865631,-1.5963159163792928,7.778669865926107,1.3139696534381074e-06,0.00024325575795955957,0.7383170588431786,0.263642618060112,0.4225256681442261,-1.6737160444259644,8.485638427734376,9.207987083925673e-09,0.000292881834320724,0.7604044037255844
10,0.2831644852956136,0.44946508208910624,-1.7464515844980875,8.342320823669434,9.61000293860555e-07,0.00021962945368917037,0.7397079874626017,0.2261391907930374,0.3999177932739258,-1.8299677133560182,9.215459442138672,4.958695543066937e-09,0.0002708953921683133,0.7667805492123494
11,0.2606353004773458,0.44200472831726073,-1.9051428159077963,9.142443084716797,1.0862681563139631e-06,0.00023590037502193203,0.7413005622399808,0.21468020975589752,0.40379197597503663,-1.990927243232727,9.977233123779296,5.254851842551034e-09,0.0003733968478627503,0.7625992609286156
12,0.24116565187772115,0.43802810112635293,-2.0661497513453164,9.749752871195476,2.917034981919642e-06,0.0002628158874964962,0.741988250273192,0.19044202268123628,0.3950530648231506,-2.1537503242492675,10.75919189453125,5.054906537793613e-09,0.0004795229993760586,0.765298597530918
13,0.2265959069132805,0.4391258756319682,-2.231610902150472,10.627403004964192,3.5695809932197636e-06,0.0003546514237920443,0.7387090353704681,0.1665618121623993,0.38699262142181395,-2.3199674129486083,11.561347198486327,3.973211848418145e-09,0.0004580740001983941,0.7680536796328165
14,0.20174661899606386,0.43021879394849144,-2.4002049128214518,11.544170824686686,3.500037801510795e-06,0.00039686291517379384,0.7410278962848018,0.15552836209535598,0.3924552083015442,-2.4933443546295164,12.402241516113282,4.265139041947919e-09,0.0005349333630874753,0.7631495936450172
15,0.18726182356476784,0.43245866894721985,-2.574708827336629,12.269991493225097,4.573575079695284e-06,0.0003826188127277419,0.7424458678111028,0.13421229869127274,0.38790408968925477,-2.669625234603882,13.263666915893555,4.4036312374373665e-09,0.0007068497594445944,0.7649651323822051
16,0.16443381756544112,0.42684126893679303,-2.7541629950205486,13.004171244303386,6.2261745483738196e-06,0.00043702033193161093,0.7409628816098707,0.11408605501055717,0.38501557111740115,-2.850857210159302,14.14953670501709,2.9866235484732327e-09,0.0006681971834041178,0.7666020562084279
17,0.14449846744537354,0.42409968972206114,-2.9362719217936197,14.020761426289877,7.529178035762622e-06,0.000483938407463332,0.7416740203685399,0.09796225354075432,0.3860656380653381,-3.031442737579346,15.033488273620605,3.080838117952567e-09,0.0007412063772790134,0.7651473477861341
18,0.12786601682504017,0.4240873416264852,-3.1128218809763593,15.05604133605957,3.3936520919060815e-06,0.00046585131203755734,0.7411915905390327,0.08499019108712673,0.3893860161304474,-3.2028040409088137,15.876663208007812,3.6962179095212377e-09,0.0007927038357593119,0.7623204907044274
19,0.11876462493285847,0.43001328110694886,-3.269904677073161,15.736127662658692,1.1510313593217822e-05,0.0005113324674312026,0.7402828303648288,0.06592418132349849,0.3829095780849457,-3.3351693153381348,16.52467155456543,2.5347961507549144e-09,0.0006875227089039981,0.7668541338598767
20,0.10848808661103249,0.4310325801372528,-3.3879346370697023,16.243598429361978,7.338867567496798e-06,0.0005012908601202071,0.7387028496741229,0.0675629211589694,0.3945014655590057,-3.439812994003296,17.03404769897461,3.023778294419799e-09,0.0008712017326615751,0.7602570111582747
21,0.10951013339217752,0.4400797367095947,-3.470306984583537,16.455087343851726,1.2903000333608361e-05,0.0005373091999596606,0.7404818295056672,0.04739736635237932,0.3797067105770111,-3.4962785720825194,17.30917625427246,2.8002801633064676e-09,0.0009343349956907332,0.7680582306443982
22,0.09525314892331758,0.42870342135429385,-3.4995446523030598,16.498255666097005,1.235721764108651e-05,0.00053283055118906,0.7409070464127063,0.05201817198540084,0.38468730449676514,-3.4999992847442627,17.320962142944335,2.2209123207161952e-09,0.000983981555327773,0.7642907653581291
23,0.08417958760013183,0.41744145353635154,-3.4999913374582925,16.729373168945312,1.5107683880917951e-05,0.0007144107832573355,0.7433268094637893,0.04803612772375345,0.38071712851524353,-3.499998903274536,17.30710334777832,3.1380589238239054e-09,0.001178084732964635,0.7660497121040247
24,0.10011278376138459,0.43352673053741453,-3.4999920686086017,16.576906077067058,2.1948663152215887e-05,0.000725949788466096,0.7421917572337948,0.04397457093000412,0.3766705632209778,-3.4999992847442627,17.290213775634765,4.3980842967528135e-09,0.0013726359466090798,0.768893479678237
25,0.09438840053044259,0.42775463859240215,-3.499995454152425,16.62316385904948,2.6896751084374652e-05,0.0008804599444071451,0.7419853551668063,0.04844818874262273,0.38115490674972535,-3.4999992847442627,17.27781982421875,5.245577838763893e-09,0.0015395739581435918,0.7652922211146567
26,0.09908150658011436,0.4323580284913381,-3.4999940554300943,16.71309611002604,2.113174478714323e-05,0.0008736841807452341,0.7421995370425359,0.05368838617578149,0.38641090989112853,-3.4999992847442627,17.26614990234375,3.4651686853237607e-09,0.0011263056192547082,0.7631438063594973
27,0.09518668247619644,0.42843626538912455,-3.499995056788127,16.741705067952473,1.4381682344340637e-05,0.000750365558390816,0.7397720709897633,0.050040585274109615,0.3827757120132446,-3.4999992847442627,17.25242385864258,3.9307167742919095e-09,0.001238367334008217,0.7661695358437578
28,0.09345897072926164,0.42675447662671406,-3.4999934514363606,16.694775517781576,1.946496579326625e-05,0.000809803702092419,0.7413575184019702,0.04546327544376254,0.37821123003959656,-3.4999992847442627,17.239752960205077,4.157499544632514e-09,0.0012225442798808217,0.7674906676334144
29,0.08658400202790896,0.41991129914919534,-3.499995215733846,16.663777287801107,1.1581870388077675e-05,0.0007872822209416578,0.7420752795407972,0.04550297725945711,0.37826569080352784,-3.4999992847442627,17.225368118286134,4.38737737251671e-09,0.0011853748001158237,0.7676483211997893
30,0.0940330767383178,0.42758612632751464,-3.4999934991200763,16.438259633382163,1.3772715611789128e-05,0.0007356174251375099,0.7419801246093564,0.052564850496128204,0.38534224033355713,-3.499999761581421,17.210284423828124,4.56941222637397e-09,0.0012320696376264095,0.7627498560365479
31,0.08652094068626563,0.41977630654970804,-3.4999969482421873,16.735400899251303,6.389819673321047e-06,0.0008614125467526416,0.7432705525864031,0.049388328148052094,0.38217536807060243,-3.4999995708465574,17.199002075195313,6.090579152129294e-09,0.001392789906822145,0.7654556381620349
32,0.08937455658451654,0.42275552948315936,-3.4999962011973063,16.60968386332194,1.3444765151386188e-05,0.0008301003797290226,0.7426401126456511,0.04330154657363892,0.3760990917682648,-3.4999992847442627,17.18740577697754,7.268065260745971e-09,0.0014982844237238168,0.7681275771141689
33,0.09963479312136769,0.43288301428159076,-3.4999963601430255,16.741487757364908,1.70657032924737e-05,0.0009079710929654538,0.7427101597626173,0.05057660457678139,0.38338527679443357,-3.4999992847442627,17.174895095825196,9.721442717491868e-09,0.0016368045704439282,0.7634324132090843
34,0.08592228106378268,0.4194281041622162,-3.4999948024749754,16.482398096720377,2.797506667739924e-05,0.000986601934224988,0.742729237612001,0.048892038548365234,0.38170949220657346,-3.4999992847442627,17.164139175415038,1.2741710175845356e-08,0.0018342204159125686,0.7653534980672465
35,0.08596255155280233,0.41943507790565493,-3.4999712626139323,16.513591066996256,3.5821448178315526e-05,0.0009221868182066828,0.7417381833303099,0.043467198591679336,0.3762952983379364,-3.4999992847442627,17.154059600830077,1.2494635059923098e-08,0.001777422777377069,0.7680209086344815
36,0.0850982250024875,0.41871079603830974,-3.499989970525106,16.37426478068034,2.181965338152736e-05,0.0011071818609101078,0.7428766219064771,0.04382981620728969,0.37667118310928344,-3.4999992847442627,17.141902923583984,1.2886266720357753e-08,0.0016663202550262213,0.7676926740513816
