epoch,train_total,train_segmentation,train_observation,train_kl,train_cycle,train_temporal,train_mean_full_cycle_dice,validation_total,validation_segmentation,validation_observation,validation_kl,validation_cycle,validation_temporal,validation_mean_full_cycle_dice
0,1.5205175558725992,1.519376556078593,0.0008304001608242591,1.0540937105814616,8.086840480814317e-07,0.0003831500109905998,0.34961810845639657,1.4465470790863038,1.4455817699432374,0.0003905429795850068,0.9235384225845337,3.371319046152621e-08,0.00027064611203968524,0.6319093552120554
1,1.388046630223592,1.3870643854141236,0.00043231645637812716,0.9365249713261922,3.2844294632165355e-07,0.0002485420312344407,0.7163864702051962,1.2857574939727783,1.284910011291504,0.0003579052456188947,0.8088672161102295,7.636042056446968e-08,0.00028298162505961954,0.7386385620688387
2,1.2023054679234824,1.2014775355656941,0.00032712439424358307,0.7923425197601318,2.8822873285131813e-07,0.00028693490215421963,0.7470664602085039,1.0841769695281982,1.0834355354309082,0.00017482253315392882,0.7206004500389099,1.8493444997602637e-07,0.00033856970840133726,0.7436200731092293
3,0.991532297929128,0.9907955964406331,0.00022870337998028844,0.7105644901593526,5.34576859460382e-07,0.0003256052169793596,0.7509657661642632,0.8818781495094299,0.8811971545219421,0.0003148042713291943,0.6447327733039856,1.4969913166851257e-07,0.0004781555850058794,0.7414307440509843
4,0.7978144605954488,0.7971589167912801,0.0002611966570839286,0.6251284082730612,9.979334928781707e-07,0.00042420572135597466,0.7555043010052649,0.7085953950881958,0.7079855442047119,0.000283292424865067,0.5776833891868591,1.5997333946415893e-07,0.0003848459804430604,0.7442156186260774
5,0.6396869818369547,0.6390566984812419,0.000536461688655739,0.5721540013949077,9.535845056992305e-07,0.00044429240321430065,0.7557566297914922,0.5945133805274964,0.593911349773407,0.0005360699840821325,0.5437771320343018,4.031006255900138e-07,0.0004637469071894884,0.7374276305084826
6,0.5370461682478587,0.5364659746487935,0.00045455787136840323,0.5308805584907532,1.6725392356420342e-06,0.0003754579801655685,0.7550559941495426,0.5180564522743225,0.5175311446189881,0.00028036122384946795,0.4938117802143097,7.513631317124236e-07,0.0003432374563999474,0.7407382912243803
7,0.47641668319702146,0.4758598506450653,0.0005805849582732965,0.4956979215145111,1.1772084595425744e-06,0.00030212882556952537,0.7598400977357778,0.48023679852485657,0.4796967148780823,0.0004659784201066941,0.4898750126361847,3.456230331266852e-07,0.0003589303931221366,0.7411036527822531
8,0.43804632425308226,0.437512731552124,0.0004177541316797336,0.4885544796784719,7.834693747099664e-07,0.00032130819745361804,0.7599273551514347,0.46357312202453616,0.46306906938552855,0.00029630073695443573,0.4693832337856293,5.273017393392366e-07,0.0005024465965107084,0.7372948915403645
9,0.41814060012499493,0.41765255530675255,0.0002882229106035084,0.45523279905319214,1.5188022776631746e-06,0.0003922886700214197,0.7620361552279482,0.4554802715778351,0.45502743124961853,0.00024133985280059279,0.4216582655906677,1.3282663076097379e-06,0.0006979630212299526,0.7351683162390313
10,0.40998168190320333,0.4095266779263814,0.00045874467856871584,0.40345914562543234,2.8334528224149837e-06,0.0005530921334866434,0.7603549717080168,0.45659372210502625,0.45617665648460387,0.0003363422816619277,0.37413095235824584,2.973668870254187e-06,0.0009165314142592252,0.7295547850517992
11,0.39960423310597737,0.3991946836312612,0.0004586654055553178,0.3569126109282176,6.694583256224481e-06,0.0006445539727186163,0.7621681596644935,0.4448198676109314,0.4444252014160156,0.00047051793662831185,0.3384098827838898,4.318712581152795e-06,0.0008979066391475498,0.7369192667023192
12,0.39288171927134197,0.3925009151299795,0.0005772739901052167,0.3153202454249064,1.01479251497949e-05,0.0007244580192491412,0.7633132791031865,0.45401581525802615,0.4536164224147797,0.0009894680115394294,0.28851181268692017,7.935934263514355e-06,0.0011523973429575563,0.7287152025090574
13,0.3946948806444804,0.3943305730819702,0.0009017849030594031,0.2660540908575058,1.2292631890886695e-05,0.0007462010680076976,0.763018326422518,0.44292885065078735,0.4425682663917542,0.0010008310549892486,0.2508027911186218,6.586638755834429e-06,0.0009376577567309141,0.7359148824504258
14,0.3855392833550771,0.3851931144793828,0.001093886373564601,0.22788072327772776,1.3671741574701931e-05,0.0008214767246196667,0.7639468772486098,0.43723291754722593,0.4368824243545532,0.0012117022881284357,0.21821795403957367,1.0131479393749033e-05,0.0010604432318359613,0.7363128314447915
15,0.38559842904408775,0.3852713684240977,0.0011976042917619149,0.19854472080866495,1.3928206635682728e-05,0.0008054004167206586,0.766039763945601,0.4389927625656128,0.43864635229110716,0.001464709872379899,0.1886102795600891,1.0558323083387222e-05,0.0010797020513564348,0.7349411216806131
16,0.38769054412841797,0.3873436907927195,0.0016848793408523004,0.1679787317911784,1.842065036422961e-05,0.0009463274114144345,0.761616414486766,0.4481829285621643,0.44781454205513,0.001988999079912901,0.15700668096542358,2.090707239403855e-05,0.0011429397389292717,0.728519504950366
