epoch,train_total,train_segmentation,train_observation,train_kl,train_cycle,train_temporal,train_mean_full_cycle_dice,validation_total,validation_segmentation,validation_observation,validation_kl,validation_cycle,validation_temporal,validation_mean_full_cycle_dice
0,1.4986606995264689,1.5157588402430215,-0.18083567873885234,0.9782770474751791,1.6297484431030777e-06,0.0007035224504458407,0.32967657788155635,1.4258633852005005,1.4589803218841553,-0.34133465886116027,1.0102142095565796,1.985595261544404e-08,0.0006308740703389049,0.630298768770819
1,1.342256204287211,1.3841659704844156,-0.432755184173584,1.3559792121251424,2.5473258801866903e-06,0.0009683524336044987,0.7059350990464514,1.248247456550598,1.2996668577194215,-0.526553463935852,1.2285582780838014,1.9362591885396795e-08,0.0007389814243651926,0.7311151724856572
2,1.1439396778742472,1.2022819916407268,-0.5990080595016479,1.550572125116984,1.6562322392961923e-06,0.0007808327985306581,0.7359173627506286,1.0253458261489867,1.0917180061340332,-0.6779592275619507,1.4197919607162475,2.8622629955066258e-08,0.0003990782948676497,0.7417110684834811
3,0.9200921972592672,0.992663828531901,-0.7435296535491943,1.7763443311055502,9.135786584124616e-07,0.0004937045101542026,0.7397850342668005,0.8060111999511719,0.8861626505851745,-0.8176380038261414,1.609368371963501,4.489734877211049e-08,0.00029879926005378367,0.7418896846482936
4,0.7139330744743347,0.8002017537752787,-0.8827480355898539,2.001524074872335,6.519528284343323e-07,0.00045788879118238885,0.7423967576857009,0.6134568333625794,0.7073528885841369,-0.9570892810821533,1.809635853767395,5.0187777134169666e-08,0.0003223891486413777,0.7484057135794897
5,0.5463251252969106,0.646343183517456,-1.0224705020586649,2.2243849595387775,6.581251156489998e-07,0.0004582691491426279,0.7469336638406255,0.47710837721824645,0.5847642302513123,-1.0968429088592528,2.0237618923187255,5.5963938905279066e-08,0.00046853559324517847,0.7431457119227184
6,0.4328683833281199,0.5466700772444407,-1.162993558247884,2.4911747137705484,2.101447632204175e-06,0.0006385418198381861,0.748530439174717,0.37887740731239317,0.5005416095256805,-1.2391755342483521,2.248651647567749,7.534784671747729e-08,0.0004698815755546093,0.7497181014630092
7,0.3639170050621033,0.4917728284994761,-1.305994176864624,2.737550449371338,2.743010854070841e-06,0.0005916023879156758,0.7492750403458343,0.3165718734264374,0.4524550259113312,-1.3838048934936524,2.493937921524048,7.916017921161256e-08,0.0003411764861084521,0.7542139160152832
8,0.31666233638922375,0.45909277399381004,-1.4535220702489218,2.916653569539388,2.2908463343185304e-06,0.000500215213590612,0.7500007702232458,0.29189702570438386,0.4424084722995758,-1.5326791048049926,2.750791645050049,7.004279254374523e-08,0.0005672274273820221,0.7510774320619931
9,0.28969631195068357,0.4468561867872874,-1.6048484086990356,3.31663080851237,6.604298497355406e-06,0.0008016369383161266,0.7505717790732508,0.26331756114959715,0.4289107441902161,-1.6862906217575073,3.027307558059692,6.89656907582048e-08,0.0008577561937272548,0.7436331852386451
10,0.2580413748820623,0.43017350435256957,-1.7578919172286986,3.64795077641805,1.1273050336058078e-05,0.0008552572379509608,0.7499657648172452,0.230842325091362,0.41161553263664247,-1.8409240007400514,3.3126487731933594,1.949329959671786e-08,0.0006545388256199658,0.7569364017291846
11,0.2401983544230461,0.42807621161142984,-1.9179555972417195,3.9076589266459147,8.86699341625293e-06,0.0009602604045843084,0.7488840600113182,0.21582498848438264,0.4128611087799072,-2.006677436828613,3.6236597061157227,1.907123081679174e-08,0.0007970594218932092,0.748184007656434
12,0.21545771559079488,0.4195616006851196,-2.083304198582967,4.217483552296956,4.613930331250534e-06,0.0008824039056586722,0.7505751033919724,0.19378993213176726,0.4071107149124146,-2.1727139949798584,3.9415854930877687,1.3856426939184985e-08,0.000903780828230083,0.7497938119181503
13,0.20183595816294353,0.42244619925816856,-2.252102835973104,4.590619500478109,5.497380897168114e-06,0.0009150800295174121,0.7494203640733839,0.17524288445711136,0.40531775951385496,-2.3435197830200196,4.271549701690674,7.0858544809482286e-09,0.000555751530919224,0.7513104851626448
14,0.18134828209877013,0.4191675126552582,-2.4267985979715982,4.852585792541504,6.260904123263818e-06,0.0007734165604536732,0.7477009168723127,0.1483677238225937,0.3958526074886322,-2.5210726737976072,4.61736536026001,5.567137817408252e-09,0.0005022469558753073,0.7560301596958499
15,0.15979832808176678,0.41486558119455974,-2.603071355819702,5.2279634793599445,9.75832264108097e-06,0.001144043255286912,0.7501990025484332,0.1398841992020607,0.40502476692199707,-2.701172351837158,4.971138858795166,3.17726451815048e-09,0.0005532312672585249,0.7483029982585493
16,0.13449770373602707,0.40784779787063596,-2.790367921193441,5.676219940185547,5.7814963544918404e-06,0.0010191680630668998,0.7514122627436651,0.11224276274442672,0.3960263133049011,-2.8913676261901857,5.34616174697876,3.29086182748739e-09,0.0007046691956929862,0.7533641477881956
17,0.11401454210281373,0.40546451608339945,-2.9751421451568603,6.0552417755126955,1.0547925482266389e-05,0.0008480161389646431,0.7516531435504813,0.09669757708907127,0.3979466676712036,-3.0695404529571535,5.698149490356445,2.8017742792485477e-09,0.0006814290420152247,0.752498258681533
18,0.10391089937960109,0.41217501163482667,-3.146980810165405,6.421219762166341,6.115495998907742e-06,0.0012445011098558703,0.7494383081255948,0.08599287495017052,0.40304718017578123,-3.2308237075805666,6.01820478439331,2.730317993915321e-09,0.000986625044606626,0.7467174048239313
19,0.08408150463365019,0.40722593863805134,-3.299042256673177,6.750495338439942,1.727955012711391e-05,0.000843355633939306,0.7501215013884612,0.06375297941267491,0.39417527318000795,-3.3671780586242677,6.288523960113525,2.0996891114677395e-09,0.0006990307592786849,0.7546063767247366
