method_id,k,strategy,n_patients,n_patient_observations,mean_hidden_dice,mean_hidden_hd95_px,mean_area_curve_relative_rmse,mean_hidden_brier,mean_hidden_area_95_coverage,trust_gate_rejection_rate,mean_runtime_s
source_mean,5,clustered,20,100,0.7694792001410156,9.08207467592434,0.3528615696640076,0.030155443977564575,,0.65,0.031158468471840024
source_mean,5,random,20,100,0.7670313276411546,9.112687517812754,0.35286152072703225,0.03015301838517189,,0.55,0.030996064336504786
source_mean,5,uniform,20,20,0.7666595973661804,9.083776423011072,0.3528615225013413,0.029897300386801363,,0.0,0.03144476145971566
