method_id,k,strategy,n_patients,n_patient_observations,mean_hidden_dice,mean_hidden_hd95_px,mean_area_curve_relative_rmse,mean_hidden_brier,mean_hidden_area_95_coverage,trust_gate_rejection_rate,mean_runtime_s
target_only,10,clustered,20,100,0.7706563340272673,9.265186199806385,0.39051258281016343,0.0312588061299175,0.8057142857142857,0.01,0.028827919107861817
target_only,10,random,20,100,0.7636815866106158,9.336141823548687,0.39070074870638793,0.031057977136224508,0.1457142857142857,0.01,0.028826902692671866
target_only,10,uniform,20,20,0.7627517086814724,9.368203230466198,0.3906979494013111,0.030997155513614417,0.03571428571428571,0.1,0.030706745781935753
