method_id,k,strategy,n_patients,n_patient_observations,mean_hidden_dice,mean_hidden_hd95_px,mean_area_curve_relative_rmse,mean_hidden_brier,mean_hidden_area_95_coverage,trust_gate_rejection_rate,mean_runtime_s
source_mean,7,clustered,20,100,0.7461601931658745,9.799646724050975,0.3302845802805446,0.03846065185964107,,0.56,0.02831900385208428
source_mean,7,random,20,100,0.7441010487969667,9.753638402602833,0.3302845108579593,0.038091166242957115,,0.35,0.02827757162041962
source_mean,7,uniform,20,20,0.7439188321354713,9.733664801410425,0.33028468733407906,0.037827253760769966,,0.0,0.028833198186475784
