epoch,train_total,train_segmentation,train_observation,train_kl,train_cycle,train_temporal,train_mean_full_cycle_dice,validation_total,validation_segmentation,validation_observation,validation_kl,validation_cycle,validation_temporal,validation_mean_full_cycle_dice
0,1.511066214243571,1.509290909767151,0.00101450258322681,1.6698866605758667,7.378579619891449e-07,0.000398306925004969,0.3416227085677596,1.457470178604126,1.455787754058838,0.001126630324870348,1.5672169923782349,3.052471093667464e-08,0.0002548750955611467,0.656616339832947
1,1.3802249113718668,1.3787086327870688,0.0008241884953652819,1.4301831245422363,4.83096520061584e-07,0.00036657389525013664,0.7007276224223269,1.2962873697280883,1.2948206186294555,0.0009582975297234952,1.3680958986282348,6.68559806626945e-08,0.0002844366536010057,0.7302650223584728
2,1.1953876574834188,1.1940492709477744,0.0006947397623055924,1.2650801499684652,7.631400502342937e-07,0.0003813669395943483,0.7307779456814024,1.08880672454834,1.0874978303909302,0.0009754378697834909,1.2081953525543212,8.391619417125185e-08,0.0003168623195961118,0.7414038328417268
3,0.9867055455843607,0.9855247298876445,0.0005305463545179615,1.1240731239318849,6.131741145054548e-07,0.00036494111215385296,0.7328268523344964,0.8869625568389893,0.8858147144317627,0.0005744142457842827,1.0872820138931274,1.1214636401746247e-07,0.00030999264563433824,0.7392344394120098
4,0.8005765716234843,0.7995036562283834,0.0005699857196304947,1.0122767051060995,7.204570351859729e-07,0.0003619486039193968,0.7364866516158736,0.7074890732765198,0.7063868045806885,0.001065439754165709,0.9927772641181946,1.3243484033864661e-07,0.0002940291597042233,0.7507518462793958
5,0.6576797604560852,0.6566771507263184,0.0006551048466159652,0.933824912707011,6.516035985744868e-07,0.00032331067292640605,0.7395752666483294,0.573585820198059,0.5725950837135315,0.0007931564468890429,0.9087362289428711,2.3940552011936235e-07,0.0002684575330931693,0.7602478411357778
6,0.5580268621444702,0.5570878465970357,0.0006663541037899753,0.8693300286928812,1.2410316401201271e-06,0.0002994380115220944,0.7382782050981611,0.4953715443611145,0.4944316565990448,0.0008937143138609827,0.8477632522583007,5.569954623751983e-07,0.0002725376281887293,0.7647003304210085
7,0.5099138756593068,0.5090257426102957,0.0007918899141562481,0.8066451946894327,9.258529000059449e-07,0.00022580035438295453,0.7401519772858619,0.4612302303314209,0.4603202104568481,0.0014634474413469435,0.7612457275390625,6.093188744671352e-07,0.00023815272725187243,0.758169193277417
8,0.4690734008948008,0.46821717023849485,0.0013012155968074998,0.7231023708979288,2.016679233444544e-06,0.0002905046674034869,0.7404706886354026,0.42842588424682615,0.42758246064186095,0.0012848538579419255,0.7113527655601501,1.7085217905332683e-06,0.00034912273986265063,0.7622465139608833
9,0.45993550221125284,0.45915142496426903,0.000888355813610057,0.6917138020197551,4.173366081280013e-06,0.0003316683636512607,0.738692623712506,0.4192711293697357,0.41848512291908263,0.001012102048844099,0.6798119068145752,5.115825661050621e-06,0.0004729030770249665,0.7619751509828702
