method_id,k,strategy,n_patients,n_patient_observations,mean_hidden_dice,mean_hidden_hd95_px,mean_area_curve_relative_rmse,mean_hidden_brier,mean_hidden_area_95_coverage,trust_gate_rejection_rate,mean_runtime_s
oa_hb_tpm_no_phase_alignment,3,clustered,20,100,0.7436238499665171,9.885697872859161,0.3611215084063326,0.0385925261490047,0.8809523809523809,0.96,0.03766777585027739
oa_hb_tpm_no_phase_alignment,3,random,20,100,0.7429266678427802,9.85299518454061,0.3541488163068557,0.038391831824555994,0.8514285714285714,0.64,0.037719109810423104
oa_hb_tpm_no_phase_alignment,3,uniform,20,20,0.742946522838444,9.780531203038429,0.35183803118502693,0.03801861968822777,0.8476190476190476,0.05,0.040561896248254924
