epoch,train_total,train_segmentation,train_observation,train_kl,train_cycle,train_temporal,train_mean_full_cycle_dice,validation_total,validation_segmentation,validation_observation,validation_kl,validation_cycle,validation_temporal,validation_mean_full_cycle_dice
0,1.4999976396560668,1.5164662599563599,-0.17949468257526557,1.4758982499440512,1.0479746258340582e-06,0.0004936907828475038,0.34333536312172025,1.4122604131698608,1.4446738004684447,-0.34082874059677126,1.6636109352111816,5.625835797218315e-08,0.0005894926725886762,0.6163105096573703
1,1.343905512491862,1.3850968678792317,-0.43252313137054443,2.0552762190500897,1.4762559606159205e-06,0.0005621066918441405,0.7108542815345706,1.235760760307312,1.2864970684051513,-0.5278034806251526,2.036083793640137,4.820848147346623e-08,0.0007952728308737278,0.7186352343494857
2,1.1454530874888103,1.2031938552856445,-0.6011805057525634,2.3705024401346844,1.8930539136855865e-06,0.000670952439152946,0.7402925216087186,1.0216008424758911,1.0872304677963256,-0.6799136519432067,2.355932283401489,2.4063372450200405e-08,0.0005797645426355302,0.7224835538505947
3,0.9189347386360168,0.9907475392023722,-0.7459977666536967,2.781704473495483,1.1430828995647366e-06,0.0005227273446507752,0.7479917627278156,0.8077144384384155,0.8870939493179322,-0.8205280542373657,2.668259859085083,2.3559408290907414e-08,0.000502691778820008,0.7209979628464713
4,0.7132556041081747,0.7986895243326823,-0.885498050848643,3.11143479347229,6.730148385258872e-07,0.00044232914612318076,0.7465972465372716,0.6292006015777588,0.722189211845398,-0.9598649501800537,2.9937417984008787,2.560361807013578e-08,0.0004151652043219656,0.7249318634984195
5,0.544785491625468,0.6438113768895467,-1.0251256148020427,3.4833211421966555,4.571110177190955e-07,0.00033507305391443273,0.7537506660581371,0.49214956164360046,0.5988067388534546,-1.099957823753357,3.3348639488220213,2.5899372602111725e-08,0.00037341758725233375,0.7280726207062603
6,0.4251484831174215,0.5379414717356364,-1.1664661645889283,3.850129000345866,7.723346395020295e-07,0.00034580426290631294,0.7529180433873649,0.4223444163799286,0.5429575443267822,-1.2431615829467773,3.699364995956421,2.1546294348695483e-08,0.0003674015461001545,0.7230399441580436
7,0.36057999134063723,0.48733498255411783,-1.3099054495493572,4.231873289744059,9.610377333046927e-07,0.00036338970142727096,0.7500011366733967,0.4050226449966431,0.5395131349563599,-1.385657000541687,4.070220470428467,2.9722568228862656e-08,0.0004990289220586419,0.7066139242990706
8,0.3157964001099269,0.45641910235087074,-1.4525901079177856,4.632005786895752,2.108843216319656e-06,0.00042027286835946145,0.7510568282649775,0.33917170763015747,0.4879310131072998,-1.532370376586914,4.471943187713623,1.2303283192238723e-08,0.0005796404555439949,0.7216432371004645
9,0.27995243966579436,0.4354637682437897,-1.6056870619455974,5.053725401560466,1.5710270114747496e-06,0.0003574319377851983,0.751338477867557,0.3105191707611084,0.4746370792388916,-1.6902194499969483,4.900078964233399,6.822834830444435e-09,0.00039558797143399713,0.7220308795888054
10,0.2511834209163984,0.422066205739975,-1.7643750667572022,5.551718680063884,1.0767143919565569e-06,0.00029541192246445767,0.7534288689904194,0.29393563866615297,0.4736445665359497,-1.8506302118301392,5.349356937408447,7.479544983368669e-09,0.0004735751892440021,0.719751367190627
11,0.22857059836387633,0.41522753437360127,-1.9266570170720418,6.00475845336914,3.537975107370528e-06,0.00038291209881814817,0.7545012675659196,0.28098311722278596,0.47657373547554016,-2.014111852645874,5.815160751342773,7.553879832755683e-09,0.0005414498737081885,0.7200743896556533
12,0.20690340896447498,0.40982608596483866,-2.09321813583374,6.393993727366129,5.295715483081646e-06,0.00048770280942941706,0.7553841084640244,0.2603670656681061,0.47249252200126646,-2.184416675567627,6.307791996002197,1.1815081624177993e-08,0.0008419090649113059,0.7159763094167514
13,0.19445410867532095,0.4140475571155548,-2.2649466037750243,6.894885921478272,6.5357672876113306e-06,0.0006007654825225473,0.7525720602533393,0.23670147955417634,0.46564340591430664,-2.3576183319091797,6.812282371520996,8.508754856251244e-09,0.000763148907572031,0.7221626366787822
14,0.17835771987835566,0.4150059421857198,-2.4410325368245442,7.448556645711263,6.330737256732278e-06,0.0006156441503359626,0.7508836311853383,0.21262263059616088,0.45871096253395083,-2.534258508682251,7.329186153411865,7.485699482501218e-09,0.0008332435740157962,0.7234764118873374
15,0.1570100779334704,0.41101801792780557,-2.6202163378397625,8.00813897450765,2.961807998265916e-06,0.0005412774199309449,0.7527029003062193,0.19931427538394927,0.46339191198349,-2.7196130752563477,7.875934505462647,5.639524092160287e-09,0.0007741027977317572,0.7207413586796353
16,0.13122527139882248,0.4033021509647369,-2.8072681109110516,8.644145202636718,3.2154382883694175e-06,0.0005627340578939766,0.7550096726848107,0.18238097727298735,0.46485345959663393,-2.909173345565796,8.436085510253907,5.027388239042807e-09,0.0008766693994402885,0.7212926157372698
17,0.11112149848292271,0.4016025463740031,-2.9959380626678467,9.106118075052898,4.12076673681483e-06,0.000643626907064269,0.7556229438114938,0.16210051700472833,0.46224679350852965,-3.091314268112183,8.974756050109864,6.5472453680825994e-09,0.0010408609872683884,0.7197286667407551
