method_id,k,strategy,n_patients,mean_hidden_dice,mean_hidden_hd95_px,area_curve_relative_rmse,hidden_brier,posterior_predictive_hidden_brier,hidden_area_95_coverage,area_95_interval_width_relative,trust_gate_rejection_rate,trust_score,runtime_s
oa_hb_tpm_no_phase_alignment,7,random,98,0.7464275887937623,9.92387818721231,0.6031620686578402,0.037904760429673605,0.042327876343410786,0.14933973589435773,0.4887652621867024,0.942857142857143,8.529688844094938e-05,0.032153656161675294
oa_hb_tpm_no_phase_alignment,7,uniform,98,0.7462921254308016,9.906494794357274,0.60313103776479,0.037726365542989554,0.03833569576773711,0.036614645858343335,0.15906982052201432,0.04081632653061224,2.848071041547214e-05,0.03462917751832195
oa_hb_tpm_no_phase_alignment,10,clustered,98,0.7526721259152407,9.877242126343504,0.6044663443982512,0.03810696616312674,0.05382871855126347,0.4021865889212828,1.4776710242274513,0.6040816326530613,9.962887000866551e-05,0.02805359786072247
oa_hb_tpm_no_phase_alignment,10,random,98,0.747142887287268,9.885168420685812,0.6025211118712718,0.03779134853952085,0.038904507975189004,0.04781341107871719,0.1882473016190768,0.5081632653061224,7.412399419655788e-05,0.02803175114380305
oa_hb_tpm_no_phase_alignment,10,uniform,98,0.7462167964570906,9.903030998537828,0.6024822450245839,0.037751704730017405,0.037780244283530134,0.014577259475218653,0.07599572409457328,0.10204081632653061,8.041811518949755e-05,0.030459328910944064
source_mean,2,clustered,98,0.74920245267661,9.775952099602833,0.5910058645541089,0.03706357014574562,0.03706357014574562,,,0.6326530612244898,0.021288993430195552,0.03523488803624114
source_mean,2,random,98,0.7487012746314408,9.765671536797491,0.5910058119804396,0.03702593671956228,0.03702593671956228,,,0.5183673469387755,0.02055827994166859,0.03532104399672952
source_mean,2,uniform,98,0.7470736440368828,9.764946522256011,0.5910057312210149,0.0368193790829759,0.0368193790829759,,,0.09183673469387756,0.018964151277477633,0.03774377737403367
source_mean,3,clustered,98,0.7498685676899205,9.776412651519022,0.5911789192134583,0.03708925252324156,0.03708925252324156,,,0.4857142857142857,0.01803070254783065,0.03359818602104343
source_mean,3,random,98,0.7486390322502888,9.787299420751529,0.5911788654300938,0.037063684464641325,0.037063684464641325,,,0.3591836734693878,0.01824508688572376,0.03358932957670894
source_mean,3,uniform,98,0.7483662132330974,9.754310051258289,0.5911787124075556,0.03683092313989688,0.03683092313989688,,,0.12244897959183673,0.020911535716197423,0.03413340594020801
source_mean,5,clustered,98,0.7510421824914191,9.758835577120935,0.5906301039234388,0.03709170879530051,0.03709170879530051,,,0.6428571428571429,0.017441550026795,0.031173108220670553
source_mean,5,random,98,0.7492448565398707,9.756893304909962,0.5906301668717597,0.03699939167317074,0.03699939167317074,,,0.5265306122448979,0.016458539205973878,0.031148659205064128
source_mean,5,uniform,98,0.7481723950850272,9.756748485015084,0.5906301393649968,0.036873671511302136,0.036873671511302136,,,0.11224489795918367,0.015545895775751523,0.031664377824422295
source_mean,7,clustered,98,0.7520968130749951,9.754343624612812,0.5905146420207118,0.03721352211408769,0.03721352211408769,,,0.39387755102040817,0.014446554992618748,0.028319993543400552
source_mean,7,random,98,0.748621637248129,9.776673357112893,0.5905146747014723,0.03705799209562183,0.03705799209562183,,,0.33877551020408164,0.016350205984365675,0.028307518072198196
source_mean,7,uniform,98,0.7482987615106861,9.762601334728089,0.5905146955648489,0.03689160034516632,0.03689160034516632,,,0.08163265306122448,0.017907984478741232,0.028925169736850116
source_mean,10,clustered,98,0.7547049160629645,9.780012870424606,0.5904207223142701,0.03741245964656066,0.03741245964656066,,,0.4346938775510204,0.015567690507884145,0.024703193632695703
source_mean,10,random,98,0.7495202747087774,9.749667828089677,0.5904207054710466,0.036959659291089145,0.036959659291089145,,,0.39591836734693875,0.017173438691605328,0.024754584494179863
source_mean,10,uniform,98,0.7484152204503464,9.763256343163158,0.5904207335228411,0.036924723269683934,0.036924723269683934,,,0.07142857142857142,0.01765204602923734,0.025312804911589694
target_only,2,clustered,98,0.7472482065554458,9.863290526413019,0.6046793647001762,0.03773648264836896,0.11485261672309463,0.44564007421150276,3.120768413845962,0.6183673469387755,1.4058819094546958e-13,0.03935755345143602
target_only,2,random,98,0.7468339086066057,9.851632941551912,0.6046046177031272,0.037715681131016796,0.11421649907620582,0.4409090909090909,3.1499974675432116,0.6204081632653061,1.6936261782705616e-13,0.03941585308377987
target_only,2,uniform,98,0.7454765827936906,9.844625757312576,0.6016202259688399,0.03750497772719478,0.11012574741426776,0.44851576994434134,3.1009267601390995,0.10204081632653061,7.787229394226875e-14,0.04339937862645526
target_only,3,clustered,98,0.7473355658931325,9.926662941463533,0.6056608235759552,0.037790144892523435,0.1184943492771411,0.5221574344023323,4.1051658770937465,0.8673469387755102,3.0259748205410645e-13,0.03818340493717739
