epoch,train_total,train_segmentation,train_observation,train_kl,train_cycle,train_temporal,train_mean_full_cycle_dice,validation_total,validation_segmentation,validation_observation,validation_kl,validation_cycle,validation_temporal,validation_mean_full_cycle_dice
0,1.4922039667765299,1.5086472272872924,-0.16443432283898193,0.0,7.300751466339979e-10,1.7133879191533195e-05,0.36651636275547966,1.4274436235427856,1.4594447135925293,-0.32001325488090515,0.0,1.687556805407553e-09,2.599591971375048e-05,0.6513109562461584
1,1.3369645833969117,1.378252959251404,-0.412886248032252,0.0,4.792458755768317e-09,2.8111558034045932e-05,0.7027064437369693,1.2504019737243652,1.3015039443969727,-0.5110233306884766,0.0,1.049659044127793e-08,3.4176739427493884e-05,0.7247173804204766
2,1.1388919274012248,1.1978214661280313,-0.5893003463745117,0.0,3.014709069049104e-08,5.120004861964844e-05,0.7281151389918064,1.0287666082382203,1.0961815595626831,-0.6741563439369201,0.0,6.396138871878065e-08,7.342998578678817e-05,0.7377085731648986
3,0.9159783720970154,0.9902463952700297,-0.7426925619443258,0.0,2.32180071672398e-07,0.00012351878782889495,0.7325773293887595,0.8078630685806274,0.8897695779800415,-0.819084084033966,0.0,5.535337777473614e-07,0.00018966453790199013,0.7377010823103308
4,0.7092032194137573,0.7977578282356262,-0.8855721076329549,0.0,1.2778008340319502e-06,0.0002536154769283409,0.7373305426252569,0.6180503606796265,0.7141669392585754,-0.9611996293067933,0.0,2.444524579914287e-06,0.00032699076109565794,0.7437834859111107
5,0.5489150603612264,0.6516893029212951,-1.027786095937093,0.0,4.602205384192833e-06,0.00041399127803742886,0.7388397164502867,0.46954014897346497,0.5798938512802124,-1.103588843345642,0.0,7.4089823101530785e-06,0.00048235919093713163,0.7556738684115649
6,0.4454834183057149,0.5625543415546417,-1.1707622448603312,0.0,7.810837117479725e-06,0.0004907176461225996,0.7365849990463122,0.37696967720985414,0.5016979813575745,-1.2473417043685913,0.0,1.0303158887836616e-05,0.0005376754328608513,0.7549740490353367
7,0.36730991800626117,0.4988637586434682,-1.3156003952026367,0.0,1.1894056903353582e-05,0.0005611568495320778,0.7427733049426533,0.3177949130535126,0.45710240602493285,-1.3931493759155273,0.0,1.7926464715856126e-05,0.0006562851020134985,0.7565853955627608
8,0.32459165453910827,0.47087435324986776,-1.4629087527592977,0.0,2.048726795086016e-05,0.0007153862155973911,0.7389021156940041,0.28732197284698485,0.4415839433670044,-1.542693853378296,0.0,1.862943681771867e-05,0.0006483380566351116,0.753874258467761
9,0.29388852616151173,0.45527011156082153,-1.6138932545979818,0.0,2.2205170898814687e-05,0.0006637218175455928,0.7435806664223077,0.2439311772584915,0.41347169876098633,-1.6954781770706178,0.0,1.9136687842546963e-05,0.0006352505530230701,0.7634910894014503
10,0.27269103229045866,0.4495631456375122,-1.7687925338745116,0.0,1.900764327729121e-05,0.0006199075374752283,0.7365379899953598,0.2305570662021637,0.4146804869174957,-1.8413072109222413,0.0,1.922801820910536e-05,0.0006350175011903047,0.7562136952290093
11,0.2523066947857539,0.4448550879955292,-1.9255576292673746,0.0,1.9149196426345345e-05,0.0006417150958441198,0.7390447458667094,0.20071074962615967,0.40189040303230283,-2.0118643283843993,0.0,1.5879591228440403e-05,0.0005983971292153001,0.7618902635469577
12,0.23064846098423003,0.439413450161616,-2.087722587585449,0.0,1.9579163320789425e-05,0.0006296011270023882,0.7407184287533685,0.18320590406656265,0.4005619823932648,-2.1736306667327883,0.0,1.7704991114442238e-05,0.0006111904163844884,0.7601715004980444
13,0.21587279438972473,0.44112813075383506,-2.2526106039683023,0.0,9.719099944049958e-06,0.0005242618557531386,0.7384814641041761,0.16627392768859864,0.40056431889533994,-2.3429588794708254,0.0,9.246188528777566e-06,0.0005036795511841774,0.7586837242600373
14,0.19035047988096873,0.43261828025182086,-2.422739124298096,0.0,1.3372244211495854e-05,0.0005447202866586547,0.7381936082336525,0.14764735102653503,0.3991814136505127,-2.515400838851929,0.0,1.2932537902088371e-05,0.0005385344382375478,0.7576197325530628
15,0.17405420740445454,0.43327244917551677,-2.59224001566569,0.0,1.0739085640428432e-05,0.0005229402993184825,0.7395141957990453,0.1274511583149433,0.39595794677734375,-2.6851226329803466,0.0,1.0479745469638146e-05,0.0004962559090927243,0.758833178256666
16,0.1534989024202029,0.42996301452318825,-2.7646956284840902,0.0,1.0844162291808364e-05,0.000491430206845204,0.7418409863291776,0.10847433730959892,0.394403338432312,-2.8593379497528075,0.0,9.022736776387319e-06,0.000434373680036515,0.7602803939853651
17,0.13509561518828075,0.42894768913586934,-2.9385653177897137,0.0,8.151654856192182e-06,0.000405941647477448,0.7416784546626828,0.09108722805976868,0.3938783466815948,-3.027950572967529,0.0,5.575387513090391e-06,0.0003666705742944032,0.7577364873301707
18,0.1150173804257065,0.4251219133536021,-3.1010881423950196,0.0,5.905501924038011e-06,0.0003987252265991022,0.7426687685750285,0.07485814273823052,0.3937137067317963,-3.188606786727905,0.0,9.495156700722873e-06,0.0004641663224902004,0.7590988279417828
19,0.10084692686796189,0.4256433586279551,-3.2480120340983074,0.0,9.785496331460308e-06,0.00042851352676128346,0.7410797942087518,0.060199860483407974,0.3896558701992035,-3.294601392745972,0.0,7.87565513746813e-06,0.0003742280532605946,0.7603506252957895
20,0.09477752555782597,0.42853354414304096,-3.3375969409942625,0.0,6.6512636597811555e-06,0.00033510412904433904,0.7408280785659274,0.0544958122074604,0.3921919822692871,-3.376998519897461,0.0,7.540299247921212e-06,0.0003315036825370044,0.759100552976062
21,0.08524012149622043,0.4244966109593709,-3.392592684427897,0.0,3.2153033089343808e-06,0.00026246754569001494,0.7413793637026728,0.04914054423570633,0.3909369707107544,-3.417984867095947,0.0,1.3505813967640278e-06,0.00019942194921895862,0.7583305726526155
